ID,Volume,Part,Page,Date,Date_cleaned,Date_certainty,Author,Author_certainty,Author_Wkdt,Author_gender,Author_Viaf,Title,Imprint,Quotation,Headnotes,Index_category,Language
part5_p53_a1,Vol.3,part V,p53-54,1841.,1841,high,"Thommerel, J.P.",high,Jacques-Pierre Thommerel,male,64356725,"Recherches sur la fusion du franco-normand et de l’anglo-saxon,","Paris, 1841, pp. 53, 87, 88.","[p. 53] [Chaucer derides those who spoke French after the
fashion of 'Stratford le Bow.' A quotation from the
Prologue is given.]. . . . . . . .
[p. 88] On peut donc résumer tout ce qui a été écrit sur Chaucer en
disant : 1° ce n’est pas lui qui a introduit le premier le
français dans l’anglais, comme l’a prétendu Johnson; 2° il a
été un grand mé̂leur d’anglais avec le français (Werstegan
[sic] 67); 3° s’il ne fut pas la source du pur anglais, comme
le dit Spenser, c’est-à-dire de l’anglais sans mélange étranger,
il a mérité ce nom par la pureté de ses pensées et de son style.",,"criticism,language,corruptedEnglish",fr
part5_p54_a1,Vol.3,part V,p54,1841.,1841,high,"Ampère, J.J.",high,Jean-Jacques Ampère,male,14765429,"Histoire de la littérature française au moyen âge comparée aux littératures étrangères,","Paris, 1841, pp. liv-lv.","[p. liv] Les sujets de plusieurs fabliaux et de plusieurs apologues
se retrouvent chez les Arabes, les Persans, jusque dans
[p. lv] l’Inde, jusqu’à la Chine. Puis ils ont été reproduits tour à
tour par diverses nations de l’Europe; ils ont fourni des
thèmes piquants aux nouvellistes italiens, et à Chaucer.",,,fr
part5_p54_a2,Vol.3,part V,p54,1842.,1842,high,"Chasles, V.-E.-Philarète.",high,Philarète Chasles,male,24666646,"Littérature anglaise,","[article in the] Revue des Deux Mondes, April 1842, pp. 99, 100.","[p. 100] Jusqu’au dernier souffle de sa vie commerciale et politique
l’Angleterre conservera ce caractère, [of observer of man-
ners]. Sa supériorité d’observatrice n’est pas un mérite:
c’est pour elle une nécessité . . . il faut qu’elle observe,
qu’elle compare, qu’elle juge, qu’elle soit homme d’affaires et
analyste, pour exister. On voit ce caractère se prononcer
d’une manière profonde dès les premiers pas que fait la
Grande-Bretagne dans la carrière littéraire : admirez de quels
traits positifs et précis sont marqués tous les personnages que
le vieux Chaucer met en mouvement dans ses Canterbury
Tales. L’homme de lettres, l’étudiant d’Oxford, parle peu et
d’une voix douce [etc., several pilgrims are cited by way of
example]. . . . Tous ces petits traits caractéristiques vous
donnent une image nette et complète de chaque personnage,
et vous croyez vous promener dans une galerie peinte par
Holbein.",,,fr
part5_p54_a3,Vol.3,part V,p54,1848.,1848,high,"Saint-Laurent, Charles [ps., i. e.., L. G. L. G. de Lavergne]",medium,Léonce Lavergne,male,22254918,"[Article 'Chaucer' in the] Dictionnaire encyclopédique usuel,","2e édition, 1843. [The 1st ed., 1841, is not in B.M.]","(Chaucer, Geoffroy) poëte anglais, né à Londres en 1328.
Il fut élève des universités de Cambridge et d’Oxford. En
1370, il était porte-bouclier d’Edouard III. Sous le règne de
Richard II, il fut obligé de s’expatrier pour avoir embrassé
la doctrine de Wiclef. Il mourut en 1400, à Londres, et fut
enterré à Westminster. On l’a surnommé le Père de la
poésie anglaise. Parmi ses poésies on remarque les Contes
de Canterbury.",,,fr
part5_p55_a1,Vol.3,part V,p55-60,1847.,1847,high,"Gomont, H.",high,Henri-Augustin Gomont,male,200935043,"Geoffrey Chaucer poète anglais du XIV siècle. Analyes et fragments,","Paris, 1847.","[Introduction.]
[p. 10] Chaucer . . . est devenu l’un des sujets d’orgueil de ses
compatriotes. Il a éte mis par eux au rang de leurs grands
poètes; il a été imité et commenté. Les chefs mêmes de
l’école classique anglaise, Pope et Dryden, se sont empressés
de lui prodiguer leurs hommages. L'un l’a proclamé le
créateur du pur anglais; l’autre, non content de lui
attribuer le mérite impossible à son époque d’une prosodie
achevée, a été jusqu’à vouloir en faire l’égal d’Homère et de
Virgile.
L'exagération d'un tel éloge n’a pas besoin d’être démon¬
trée. Mais on ne saurait nier les droits de Chaucer à une
place éminente dans le panthéon britannique. Possédant
[p. 11] une connaissance directe et approfondie des auteurs latins,
une science de l’antiquité bien rare au moyen âge, et sans
doute alors unique en Angleterre, il marche l’égal de Boccace
et de Pétrarque, ses contemporains. Parfois même il sut les
dépasser, grâce à l’énergie du saxon, que son goût pour les
langues classiques ne l’empêcha pas d’apprécier. . . .
Nous voudrions ajouter quelques détails sur la vie de notre
poète: malheureusement il nous faudra être à ce sujet d’une
grande sobriété; car les renseignements tout à fait certains
sont assez rares, bien que les histoires de Chaucer ne man¬
quent pas.
[p. 12] En France, Feller et l'abbé Suard [sic, should be
l’abbé Feller et Suard], ont publié des biographies de
cet auteur. La notice du premier est évidemment
aussi inexacte que tronquée; pour en faire apprécier
l’esprit, nous dirons seulement qu’elle appelle Chaucer le
Clément Marot anglais. L’œuvre du second atteste du soin
et des recherches; mais elle se compose encore de faits
trop légèrement admis pour avoir un caractère authentique.
Des travaux plus sérieux ont nécessairement été faits en
Angleterre; et, parmi les auteurs qui se sont occupés de
Chaucer, trois surtout à notre connaissance, ont écrit avec
science et réflexion; ce sont, Speght, Godwin, et John
Urry. . . .
[Here follows a short life of the poet, written with care.
The Testament of Love is given as the foundation for the
story of Chaucer's flight. Next comes a collection of
'Témoignages d’auteurs contemporains en faveur de Geoffrey
Chaucer,' [pp. 27-31], quotations from Lydgate (Prologue
of the Siege of Thebes), and from Gower (Epilogue Conf.
Amantis), translated into French, and the ballade of
Deschamps. Then follows a description of]
[p. 38] . . . Le Palais de la Renommée.
(1) Poèmes allégoriques et songes.
Dans cette œuvre, dont Pope a donné une imitation, le
génie de l’auteur revêt un caractère qui ne lui est pas habi¬
tuel. Ici, Chaucer laisse de côté ses sujets de prédilection,
c’est à dire les tableaux gracieux, les sentiments mélanco¬
liques ou tendres, les scènes naïvement comiques, pour
prendre un essor plus élevé. Il recherche avant tout les
éléments poétiques d’une nature gigantesque. Des foules
innombrables, des espaces infinis, des bruits étranges: voilà
ce qu’il se plaît à décrire. Dans cette œuvre singulière, les
jeux de son imagination nous semblent rappeler parfois les
conceptions d’un peintre moderne, son compatriote, le fan¬
tastique Martins [sic]. Mais, chez le poète anglais, la
grandeur des idées et la richesse de la création sont rarement
exemptes de confusion. Le palais de la Renommée pèche par
[p. 39] un défaut de plan bien sensible, et par des répétitions, des
redondances qui en rendent la lecture difficile et fatigante.
[A detailed account of the poem follows, pp. 39-48.]
[p. 49] Le livre de la duchesse. [An account of the poem with
. . . . . . . . . .
long quotations in French, pp. 49-54.]
[p. 54] On y trouve [in the last part ot the Boke of the Duchesse]
. . . plusieurs de ces traits de nature qui placent Chaucer si
haut dans l’opinion de Walter Scott. Mais ce sont des
traits fugitifs qu’absorbe . . . le fatras de mauvais goût au
milieu duquel ils se rencontrent.
. . . . . . . . . .
[p. 73] (2) Contes et Récits non-allégoriques.
Troïle et Cresside, poème en cinq chants, d'un style géné¬
ralement obscur. Le mauvais goût et la bizarrerie y
dominent.
[p. 74] Les Contes de Cantorbéry. Bien que laissée incomplète par
. . . . . . . .
l’auteur, cette composition est la plus vaste de Chaucer. . . .
[The author gives an abridgement of the Prologue in
French, up to the end of the description of the Prioress.]
[p. 81] . . . Cette galerie de personnages se continue de la
sorte pendant cinq ou six cents vers, et nous montre,
ainsi que l’annonce l’auteur, des voyageurs de rangs fort
divers. . . .
[p. 82] . . . On peut reprocher à ces portraits quelque chose
d’uniforme dans l’exposition, souvent aussi des redondances
de mots et d’idées; mais les défauts de l’ensemble dis¬
paraissent devant la piquante richesse des détails; et l’intro¬
duction aux Contes de Cantorbéry est, sans contredit, une des
œuvres les plus remarquables de Chaucer. En effet, tracé
avec une verve et une originalité soutenues, chaque caractère
de cette nombreuse réunion présente l’étude d’une classe
sociale au quatorzième siècle. Le poète, d’ailleurs, comme on
a déjà pu en juger, ne se renferme pas dans la description
des choses extérieures et matérielles, des figures ou des
costumes; il est philosophe aussi bien que peintre; il pénètre
l’esprit, les mœurs, les ridicules de ses contemporains.
Ajoutez à cela que ses critiques, comme toutes les observa¬
tions faites sur le fond même de l’esprit humain, se trouvent
souvent applicables à tous les temps. Ainsi le lord des
sessions, 'bon vivant à complexion sanguine, inaugurant sa
journée par une soupe au vin et tenant table ouverte en
permanence,' devait être le modèle parfait des magistrats
provinciaux de son époque; et aujourd’hui encore, il pour¬
rait représenter certains juges de paix de la joyeuse Angle¬
terre. Nos comédies n’offrent pas de meilleurs types que la
[p. 83] bourgeoise de Bath, veuve de cinq époux, 'toujours la
première de sa paroisse à aller à l’offrande, et se mettant
en fureur si quelqu’un l’y devançait; du reste, excellente
pour rire, causer, amuser en voyage et indiquer des recettes
contre l’amour.' On en peut dire autant du médecin,
'homme des plus savants, qui faisait gagner les apothicaires
et que les apothicaires faisaient gagner.' A côté de ce digne
pendant des docteurs de Lesage et de Molière, figure fort
bien aussi le sergent de la loi. . . .Derrière ces figures d’un
comique un peu grotesque, vient le personnage modeste du
clerc d’Oxford, comme pour montrer que Chaucer s’entendait.
aussi en comique délicat et de bon goût. Dans le portrait
de ce pauvre savant, 'maigre de corps, maigrement vêtu,
maigrement monté, fort logicien, du reste pas assez mondain
pour avoir un office,' se rencontre le sarcasme fin, le pinceau
à la fois juste et retenu de La Bruyère.
Nous pourrions puiser dans les caractères du matelot de
[p. 84] l’économe, de l’intendant, du meunier, nombre de passages
aussi heureux, nombre de traits dignes d’être étudiés par
quiconque a la prétention de peindre le cœur humain, et qui
certainement ont été exploités plus d’une fois par les
écrivains anglais; mais il est une autre face de l’intro¬
duction aux Contes de Cantorbéry, qui mérite aussi sa part
d’examen.
Chaucer ne s’est pas renfermé dans la peinture des défauts
ou des vices domestiques. Outre la satire privée, il a fait de
la satire sociale; et, dans cette partie de son œuvre, il a des
droits non-seulement à l’attention du littérateur, mais encore
á celle de l’historien. Soit que l’on considère ses tableaux
comme un miroir fidèle du temps, soit qu’on y voie simple¬
ment l’opinion passionnée d’un homme, ils sont une source
précieuse de documents sur l’état des esprits et des choses en
Angleterre, au quatorzième siècle. D’abord, le lecteur y
trouve la preuve que cette hardiesse de pensée, si commune
jadis parmi nos poètes et nos romanciers, se rencontrait
aussi de l’autre côté de la Manche. Ensuite, tout en
exagérant peut-être les désordres produits, à cette époque,
par un clergé souvent sans vocation, ces satires attestent du
moins de déplorables abus; elles en indiquent la nature et,
jusqu’à un certain point, la gravité. Les diatribes du poète
auront encore un autre intérêt, si l’on se rappelle l’adhésion
[p. 85] de Chaucer à certaines doctrines hétérodoxes de Wiclef; car
elles seront alors l’expression vivante de l’animosité des
réformateurs anglais du quatorzième siècle, envers la
hiérarchie ecclésiastique.
Les personnages que Chaucer, dans sa galerie de portraits, a
sacrifiés en partie à la vérité historique, en partie à ses autipa¬
thies de réformateur, sont le moine, le frère mendiant, l’huissier
épiscopal et le porteur d’indulgences. Le premier de ces
quatre personnages a servi de modèle à Walter Scott pour son
prieur de Jorvaulx; seulement, le romancier écossais, avec
ce tact si remarquable en lui, n’a emprunté à l’original que des
traits et des couleurs adoucis, présumant que c’était le plus
sûr moyen de rester dans le vrai. Voici le caractère tracé
par Chaucer: on pourra le comparer avec celui du moine
d’Ivanhoe.
[The description of the monk follows. ]
[p. 88] . . . L’indignité du frère prêcheur a pour pendant l’avarice
et la fourberie de l’huissier épiscopal et du porteur d’indul¬
gences. Le premier est un effronté voleur, qui, fermant les
yeux pour de l’argent sur les plus grands scandales, ne se fait
aucun scrupule de tourner en dérision l’autorité dont il exé¬
[p. 89] cute les ordres. Le second est aussi repoussant au moral qu’au
physique, une sorte de castrat tout bardé de reliques menson¬
gères, avec lesquelles il soutire de l’argent à tout le monde.
On dira peut-être que jusqu’ici cet acharnement contre les
mœurs du clergé n’est remarquable que par la forme; que
c’est, du reste, le fond des diatribes si fréquentes chez Boccace
et Pétrarque en Italie, chez les troubadours et les trouvères en
France: soit; mais voici qui ajoute un trait tout particulier
à la censure de Chaucer. Après avoir flétri les abus ecclési¬
astiques et battu en brèche le clergé régulier, l’auteur songe à
élever un monument conforme à ses propres doctrines. Cette
prétention n’est pas plus avouée que les vues subversives
cachées sous les portraits dont nous venons de rendre compte;
mais elle se sent, elle se révèle. On va en juger. Aux indignes
personnages dont il vient de peindre les défauts et les vices,
Chaucer oppose le caractère du curé, homme instruit, de
mœurs et d’habitudes toutes primitives, et qui prêche la vraie
morale de Jésus Christ. Ce prêtre, bon et résigné dans le
[p. 90] malheur, qui, malgré l’étendue de sa paroisse, va, malade ou
bien portant, par la pluie ou par le tonnerre, visiter à pied ses
paroissiens les plus éloignés, qui réside et n’emploie pas son
temps à briguer un bénéfice lucratif à Londres, ce prêtre tout
apostolique est le rêve du poète. Il en fait un idéal accompli,
au sujet duquel il expose ses théories, ou plutôt celle des
Wicléfistes, qui, non-seulement voulaient élever le clergé
séculier sur la ruine des ordres monastiques, mais imposaient
[p. 91] aussi aux hommes de Dieu la pauvreté et l’innocence des
premiers temps du christianisme.
[Comparison with the Decamerone of Boccaccio]. . .
[p. 93] Exception faite du récit du chevalier qui tient un rang
tout à fait hors ligne, les contes enchâssés dans le pèlerinage
de Cantorbéry, nous semblent l’emporter rarement sur les
[p. 94] nouvelles du Décaméron. . .. C’est le mérite littéraire qui
seul est en question. Or, sous ce rapport, l’œuvre de Chaucer
prête beaucoup plus à la critique que ne le reconnaissent
généralement ses compatriotes. Aux yeux d’un juge non
prévenu, la plupart de ses contes paraîtront certainement, ou
mal choisis, ou d’une narration défectueuse. . . .
[p. 96] . . . Il a été dit plus haut, que, parmi les contes de Cantor¬
. . . . . . . . . . .
béry, on en trouve un dont la supériorité est incontestable.
Ce morceau [the Knightes Tale] important par son étendue,
est une sorte de poème héroïque où le bon goût des idées,
l’art du style et l’intérêt des situations, sont portés à une
hauteur rare chez les écrivains du moyen âge. Une telle
œuvre montre combien Chaucer aurait pu exceller dans les
sujets nobles et graves. Inspirée en grande partie par un
poème de Boccace oublié maintenant, elle ne doit pour cela
rien perdre de notre estime; car nulle composition ne mérite
davantage la qualité d’originale accordée si souvent, et à juste
[pp. 101- [Prose translation of the Knightes Tale.]
titre, aux autres imitations de notre poète. . . .
204]
[pp. 207- [Analysis of the Prologues and Tales and extracts from
247]
them.]
[pp. 251- [Brief examination of the shorter poems and prose trans¬
271]
lations of some ot them.]",,"criticism,qualities,anticlericalism/criticism,comparisons,boccaccio/works,otherSeparateWorks,houseFame/works,canterburyTales,knightTale/works,canterburyTales,criticism/biography,general-accounts,french",fr
part5_p60_a1,Vol.3,part V,p60,1847.,1847,high,"Le Roux de Lincy, A.-J.-V.",high,Antoine Le Roux de Lincy,male,162805446,"[Review of Gomont's book on Chaucer in] Le Moniteur universel,","Paris, 14 Sept. 1847, p. 2568.","[A somewhat detailed review, two columns in length.]
C’est avec raison que Geoffroy Chaucer est considéré comme
l’un des poëtes les plus éminents de la vieille Angleterre.
Son esprit observateur plein d’étendue, excellait dans une
réproduction originale et féconde des œuvres qu’il imitait . . .
toutes les œuvres de longue haleine que ce poëte nous a laissées,
bien qu’évidemment empruntées à ses prédécesseurs, n’en
ont pas moins un caractère profond d’originalité. [His life and
a notice of his works follow.] . . . [The Canterbury Tales.]
Malheureusement les récits qu’il met dans la bouche de ces
différents personnages ne sont pas toujours en harmonie avec
leur caractère. Cependant plusieurs de ces récits sont très-
curieux et tout à fait dignes de remarque. M. Gomont a
traduit en entier celui que fait le chevalier, et qui a tout
l’intérêt et toute l’étendue d’un vieux roman de chevalerie.",,"works,canterburyTales,criticism",fr
part5_p60_a2,Vol.3,part V,p60-61,[1850.],[1850],medium,"Chasles, V.-E.-Philarète.",high,Philarète Chasles,male,24666646,"Etudes sur la littérature et les mœurs de l’Angleterre au XIXe siècle,","Paris [1850], pp. 20, 26-7.","Du génie de la langue anglaise.
[p. 20] Mainte phrase de Chaucer est tellement normande et
saxonne, que personne aujourd’hui ne s’en rend compte sans
dictionnaire.
[p. 26] Tout le dictionnaire des archaïsmes de Chaucer et de
. . . . . . . . . . .
Layamon entrera-t-il dans le nouveau lexique ?",,,fr
part5_p61_a2,Vol.3,part V,p61-62,1853.,1853,high,"Desclozeaux, Ernest.",high,Ernest Desclozeaux,male,34446766,[Article 'Chaucer' in the] Dictionnaire de la conversation et de la lecture,"sous la direction de M. W. Duckett, 2e édn. Paris, 1853, tom. v. [Reprinted, with some revision, from the 1st edn. of 1834.]","Chaucer (Geoffroy). Le premier poëte lettré qui en Angle¬
terre ait manié la langue nationale, né à Londres, en 1328
[etc. the ordinary biographical details; very little said about
the works]. [Les] célèbres Canterbury Tales. Ces contes nous
font entrer dans la vie intime de l’Angleterre au XIVe siècle.
Supérieur à celui du Décaméron, le plan des Canterbury Tales
comporte des incidents qui tiennent la curiosité éveillée.
Que si l’action du poëme est un événement trop simple pour
distraire l’attention des récits des pèlerins, le pèlerinage lui-
même est un prétexte suffisant pour réunir dans le même
cadre toutes les classes de la société, depuis le noble cheva-
lier jusqu’à l’artisan, et pour peindre les vieilles mœurs et les
vieilles coutumes. Chaucer excelle surtout dans les descrip¬
tions; on pourrait se passer de ses digressions morales, mais
on ne voudrait perdre aucun de ses portraits.",,"works,canterburyTales,frameOrder",fr
part5_p62_a1,Vol.3,part V,p62,1855.,1855,high,"Rathery, E. J. B.",high,Edmé-Jacques-Benoît Rathery,male,7495500,"Des Relations sociales et intellectuelles, entre la France a l’Angleterre, [in the] Revue Contemporaine,","July 1855, pp. 410, 411 [the language of Chaucer and his debt to France]; August 1855, pp. 41, 42.",,,,N/A
part5_p62_a2,Vol.3,part V,p62-63,1855.,1855,high,"Chatelain, Jean Baptiste de, Chevalier.",high,Jean Baptiste François Ernest Chatelain,male,59351711,"La Feur et la Feuille, poème avec le texte anglais en regard, traduit en vers français de G. Chaucer.",,"Dédicace, à Miss Kearsley.
Du Grand Chaucer, de ce charmant conteur,
Vous qui savez goûter le vieux langage,
A vous je viens offrir la gente fleur
Qu’il fit fleurir sous si touffu feuillage
Que fleur et feuille ont encor leur fraicheur.
Laissez la fleur! . . . Mais conservez la feuille
En souvenir de moi dans votre portefeuille.
LE CHEVALIEE DE CHATELAIN.
GEFFERY CHAUCER
Chaucer, que l’on peut appeler à juste titre le père de la
poësie anglaise, est né en 1328 et mort en 1400. Le poëme
dont nous offrons aujourd’hui la traduction, à nos lecteurs,
est à notre avis du moins, une des plus gracieuses créations
de son auteur. Nous donnons la version de Chaucer dans
son vieux langage, parce que ce vieux langage est mille fois
plus naïf que le langage modernisé, depuis Chaucer, quelque¬
fois par des hommes d’un talent véritable. Inutile de dire
que nous nous serions cru fort impertinent envers la mémoire
du grand poëte, si nous eussions adopté la version de quelques-
uns de ses commentateurs, qui se sont égarés à plaisir en
voulant expliquer ce qui nous à paru clair comme le jour.
En 1825 Edward lord Thurlow a publié (imprimé par
William Nicol, Cleveland Row, St. James’s) The Flower and
the Leaf, after the famous poet Geoffrey Chaucer. Nous croyons
que le noble lord a été fort mal inspiré en reprenant ainsi
Chaucer en sous-œuvre pour en faire un poëme à alinéas de
toutes les grandeurs. Lord Thurlow s’est rendu coupable,
selon nous, d’une pauvre contrefaçon de Chaucer, de ce poète
original qu’il a privé par son fait, du charme indicible des
strophes de sept vers dont le mètre est à la fois si original
et si musicalement agréable.
Si l'on veut savoir le pourquoi de notre prédilection pour
The Floure and the Leafe, nous dirons tout uniment que ce
sujet nous a rappelé avec bonheur les naïves poësies de
Clément Marot, qui peut être considéré lui comme le père de
la poësie française.
LE TRADUCTEUR.",,,fr
part5_p63_a1,Vol.3,part V,p63,1856.,1856,high,"Taine, Hippolyte.",high,Hippolyte Taine,male,2477374,"Jeffrey Chaucer [article in the] Revue de l’instruction publique,","13 March, 1856, pp. 686-690.",,"[A long article on Chaucer, with a notice of his life and of the Canterbury Tales, Troylus, and the Flower and the Leaf, vith lengthy French quotations from these poems. Recast in l’Histoire de la littérature anglaise, tome i, 1863, q. v.]",,N/A
part5_p63_a2,Vol.3,part V,p63,1856.,1856,high,"Brunet, G.",high,Pierre Gustave Brunet,male,39418231,[Article on Chaucer in the] Nouvelle Biographie Générale ...,"tom. x, Paris, 1856, pp. 118-120.","[Biographical and literary notice occupying three columns.]
Chaucer (Godefroy), célèbre poëte anglais, né en 1328, mort
le 25 octobre 1400. On manque complètement de détails au
sujet de sa famille; les uns ont cru qu’il était le fils d’un
tavernier, d’autres le regardent comme issu de parents
nobles. [Then follow the ordinary details of his life, based
on the Testament of Love. The Canterbury Tales are next
described.] Les sujets graves et plaisants sont entremélés
avec art. . . . Le style naïf du moyen âge prête à ces contes
un charme particulier, ils font les délices des Anglais, qui y
trouvent une foule de détails curieux sur les mœurs de leurs
ancêtres. Ils ont moins d’intérêt pour les étrangers, qui
seraient souvent rebutés de leur longueur; aucune traduction
ne saurait d’ailleurs en donner une idée exacte. [Stothard’s
picture of the pilgrims is mentioned, and is followed by a
list of Chaucer's works.] . . . Observateur judicieux, Chaucer
n’a en vue que des réalités; poète essentiellement pittoresque
et dramatique, il décrit d’une façon aussi vive que naturelle;
ses personnages sont peints d’après nature, et caractérisés
de manière à ne pouvoir être oubliés.",,"works,canterburyTales,criticism",fr
part5_p63_a3,Vol.3,part V,p63-65,1856.,1856,high,"[Le Clerc, Victor.]",medium,Joseph-Victor Le Clerc,male,19701318,"Histoire littéraire de la France, ouvrage commencé par des religieux bénédictins, de la congrégation de St Maur, et continué par des Membres de l’Institut,","tom. xxiii, Paris, 1856,pp. 46, 77, 83, 143, 247, 503. [See also below under 1862.]","[p. 46] Dès la fin du XIIIe [siècle], le roman de la Rose obtint
une grande célébrité, qui se maintint et s’accrut encore dans
le siècle suivant. Pétrarque en Italie et Chaucer en Angle¬
terre eurent de l’estime pour ce poëme; Chaucer même voulut
le traduire, et il reste sept mille cent vers de sa traduction.
. . . . . . . . . .
[p. 77] [In the study of the Fabliaux] . . . Il devait y avoir,
outre le conte de la Male vieille qui en fait partie, un fabliau
français de Dame Siriz dont il reste une traduction anglaise,
la plus ancienne des narrations anglaises de ce genre, et qui
a précédé les imitations de Chaucer, c’est le quatorzième
chapitre de Pierre d’Alphonse. . . .
. . . . . . . . .
[p. 83] . . . Le psautier, que La Fontaine emprunte de Boccace,
a pour origine, outre les Braies du Cordelier, un épisode du
Renart Contrefait, terminé vers 1320, trente trois ans avant
le Décaméron. . . . [The Italians borrowed a good deal
from the Latin fabliaux, and there are many reminiscences
of their French origin in the Italian novels.] Si les Italiens
se sont attribué en ce genre une fécondité inventive qui ne
leur appartient pas, la critique anglaise ne s’est pas moins
fourvoyée. Elle savait d’une manière générale que l’auteur
des Contes de Canterbury avait imité les fabliaux français;
mais aucune comparaison n’avait été faite entre les modèles
et le copiste. On a félicité Chaucer d’avoir dans son
Meunier de Trumpington, changé heureusement quelques
détails d’une nouvelle de Boccace, qui passait pour l’in¬
venteur : tout le mérite de Chaucer est d’avoir fidèlement
transcrit l’ancien fabliau.
 . . . . . . . . . .
[p. 143] Au XIVe siècle, le poëte anglais Chaucer, qui a tant imité
nos rimeurs français, leur emprunta ce conte [de Gombert et
des deux clercs], avec beaucoup d’autres, et c’est de là que
vient son Meunier de Trumpington. . . . Comme tout le
monde avait lu le même conte dans Boccace . . . les éloges
des critiques anglais étaient inépuisables en l’honneur de
Chaucer, qui, dans son imitation, avait su ajouter, disait-on,
d’heureuses circonstances au récit de Boccace. Nous savons
aujourd’hui que tout ce mérite d’inventeur qu’on lui attribuait
consiste à avoir fort bien copié notre fabliau.
. . . . . . . .
[p. 247] Chiche face (vilaine mine), espèce d’animal fantastique ou
de loup-garou, toujours prêt, dit-on, à dévorer les femmes,
lorsqu’elles ont le tort de ne pas contredire leurs maris. . .
Chicheface dont la maigreur prouve que les femmes ont eu
soin de ne pas lui donner l’occasion de se mieux nourrir.
Chaucer parle de celle-ci dans la copie qu’il a faite de la
Grisélidis latine de Pétrarque.
. . . . . . . . . .
[p 503] . . . En Angleterre, où le poète Chaucer fait succéder sans
pitié à toute la splendeur de la vieille chevalerie le ridicule
personnage de Sire Thopas, on trouve aussi, dans le Tournoi
de Trottenham [sic], les nobles cérémonies du champ clos
jouées insolemment par des bouffons.",,"works,canterburyTales,reeveTale",fr
part5_p65_a1,Vol.3,part V,p65-66,1857.,1857,high,"Geffroy, A.",high,Auguste Geffroy,male,2470699,"[Account of Chaucer in the] Dictionnaire Général de Biographie et d’Histoire,","... par Ch. Dezobry et Th. Bachelet ... Paris, 1857, première partie, p. 556.","[A short life of Chaucer, inexact, because founded on the
Testament of Love. It concludes thus]:
Enrichi par les bontés de la cour . . . il vécut heureux.
Jusqu’alors les poëtes anglais avaient été des savants reclus;
Chaucer fut un homme du monde. Encouragé par Jean
Gower, son ami, le premier guide de ses études, il assigna un
rang littéraire à la langue anglaise qu’Edouard III venait
de proclamer langue nationale, à l’exclusion du normand.
Quoiqu’il abonde en allusions classiques, il imite les auteurs
français et étrangers. Ses poésies légères ressemblent à celles
de Froissart. . . . Le long poëme de Troïle et Cressida offre
des souvenirs de Pétrarque, de Boëce et d’Ovide. Son
Temple de la Rénommée, froidement imité par Pope, est de
source provençale. Mais ses Contes de Canterbury, souvent
imités de Boccace, sont surtout célèbres : on y trouve l’histoire
de Grisélidis, des satires contre les moines, une parodie des
romans chevaleresques etc. Chaucer a un grand talent de
satire et d’observation, une imagination vive et riante; son
style a vieilli, mais se lit encore. . . .","[It is interesting to note that this account of Chaucer is reprinted almost verbatim in the 12th and last edn. of this work, Paris, 1903. In a Preface to the 10th edn. in 1888, M. Darsy wrote: 'Toutes les parties du Dictionnaire ont été soumises à une revision sévère. Tous les articles sans en, excepter un seul, ont été contrôlés, modifiés ou remplacés lorsqu'ils n’étaient plus en rapport avec l'état actuel de la science.' Yet we are here told that Chaucer was born in 1328, studied at Oxford, 'embrassa les erreurs de Wiclef et fut emprisonné,' and the Testament de l’Amour is especially cited as being one of his prose works.]","biography,general-accounts,french",fr
