ID,Volume,Part,Page,Date,Date_cleaned,Date_certainty,Author,Author_certainty,Author_Wkdt,sex or gender,VIAF cluster ID,Title,Imprint,Quotation,Headnote,index_category,language
part5_p128_a1,Vol.3,Part V,p128,1574.,1574,high,"Gesner, Conrad.",high,Conrad Gessner,male,49226033,"Bibliotheca, instituta et collecta primum a Conrado Gesnero.","Zurich, 1574, p. 214, col. 2.","Galfridus Chaucerus Anglus, eques auratus, Boethium de
consolatione Philosophiæ transtulit in linguam Anglicam
poemate vario. Scripsit Trophæum Lombardicum lib. i.
De principum ruina. Emblemata moralia. Amatoria
carmina. De curia Veneris. Chryseida testamentum.
Chryseidæ querimoniam. Laudes bonarum mulierum.
Cleopatræ vitam. Vitam Thysbes Babylonicæ. Vitam
Didonis Carthaginensis. De Hypsipyle & Medea. Vitam
Lucretiæ Romanæ. De Ariadna Cretensi. De Philomela
Atheniensi. De Phyllide Thracensi. De Hypermestra
Aegyptia. Somnium Chauceri. Volucrum conglobationem.
Vrbanitatis florem. Misericordiæ sepulturam. De Augea
& Telepho. Choream Dominarum. De astrolabij ratione.
Querimoniam Nigri militis. Fœminarum encomion. Nar¬
rationes diuersorum. De Troilo &̀ Chryseida. De Cæyce
& Halcyone. In obitum Blanchiae ducissæ. Tragœdias,
item Comœdias multas, ac elegias poemataque varia. Claruit
anno Domini 1450.
[In the edition of 1583 this notice is precisely similar.]",,,la
part5_p128_a2,Vol.3,Part V,p128-129,1654.,1654,high,"Quenstedt, Joannes Andreas.",high,Johannes Andreas Quenstedt,male,47557438,Dialogus de Patrius Illustrium doctrina et scriptis virorum.,"Wittebergæ, 1654, pp. 84, 86.","In Oxoniensi agro est Woodstock oppidum, quod cum nihil
habeat, quod ostentet (verba sunt Gul. Camdeni in Britan.
p. 155) Homerum nostrum Anglicum Galfredum Chaucerum,
alumnum suum fuisse gloriatur. De quo & nostris Poëtis
Anglicis (pergit idem) illud verë asseram, quod de Homero
& Graecis ille Italus dixit:
— Hic ille est, cujus de gurgite sacro
Combibit arcanos Vatum omnis turba furores.
Ille enim extra omnem ingenii aleam positus, & Poëtastros
nostros longo post se intervallo relinquens,
– jam monte potitus,
Ridet anhelantem dura ad fastigia turbam.
Haec ille. Opuscula ejus varia recenset Conrad. Gesnerus
in Bibl.
[The passage is identical in the 2nd edition of 1691.]",,,la
part5_p129_a1,Vol.3,Part V,p129,1678.,1678,high,"König, G. M.",high,Georg Matthias König,male,40126317,"Bibliotheca vetus et nova,","Altdorfi, 1678, p. 186.","CHAUCERUS (Galfr.) Anglus, A. 1400. obiit. Vid. Ghilinus,
vol. 2. pag. 102. Quenst. pag. 84.","[For the Quenstedt reference see above, 1654. Ghilinus is Girolamo Ghilini, Teatro d’Huomini Letterati, Ven. 1647.]",,la
part5_p129_a2,Vol.3,Part V,p129,1682.,1682,high,"Morhof, D. G.",high,Daniel Georg Morhof,male,24746228,"Unterricht von der Teutschen Sprache and Poesie,","Kiel, 1682, p. 238.","Der Aelteste Englische Poet wird von dem Ubersetzer des
Rapini gesetzet Geoffry Chaucer, der im Jahr 1400 gelebet.
Selbiger ist mit unter den Chymischen Poeten, und findet
sich in dess Ashmols seinen Tractat ein Getichte [sic], dessen
Uberschrifft The Tale of the Chanons Yeoman; worinnen
er von dieser Kunst handelt. Sein Bildnusz und sein
Epitaphium, welches in der Kirchen zu Westmünster zu
finden, hat er dabey abmahlen lassen. Dieser gebraucht
sich vieler alten Wörter und Redensarten, die nicht mehr
gebräuchlich seyn.
[There were subsequent editions of this work in 1700
and 1718. The notice of Chaucer is repeated in them with
slight verbal alterations.]",,,de
part5_p129_a3,Vol.3,Part V,p129,1691.,1691,high,"Ludolf (or Leutolf), Hiob.",high,Hiob Ludolf,male,7400281,Jobi Ludolfi alias Leutholf dicti ad suam Historiam Æthiopicam ante hac editam Commentarius...,"Francofurti ad Mœnum, 1691, p. 440.","L. iii, c. 6, N. lxxi.
Seldenus id etiam olim in Britannia inter Christianos in
usu fuisse docet, producto veteri rhythmi Galfredi Chauceri,
qui sub Eduardo tertio floruit, de uxore sua Bathoniensi
ante fores templi quinquies maritata, Anglicè sic cecinit:
She was a worthy woman all her live
Husbands at the Church dore had she fibe.
Id est:
Sie war ein würdig Weib in allem ihrem Leben
Der Männer fünff bekam sie für der Kirch Thür eben.
[For the Selden reference see above, pt. i, 1646.]",,,la
part5_p130_a1,Vol.3,Part V,p130,1694,1694,high,"Bentheim, H. L.",high,Heinrich Ludolf Benthem,male,25333033,"Engeländischer Kirch- und Schulen-Staat,","Lüneburg, 1694, p. 595.","[In a list of Gelehrte of the fourteenth century :]
Geoffrey Chawcer, ein grosser Poet, welchen die Engeländer
für ihren Homerum halten.
[This notice was much extended in a second edition. See
1732.]",,,de
part5_p130_a2,Vol.3,Part V,p130,1700.,1700,high,Unknown.,low,Unknown,,,"[A review of Dryden's Fables Ancient and Modern, 1700, in] Acta Eruditorum,","Leipzig, July 1700, p. 321-4.","[p. 321] Quae in laudem Chauceri, poëtarum Anglorum communis
velut patris, præposuisse in titulo hujus operis videtur
auctor Johannes Dryden, ex Virgilii Æneid. Lib. 5 : [ll.55-56.]
Nunc ultro ad cineres ipsius, & ossa parentis
(Haud equidem sine mente reor, sine Numine Divum.)
Adsumus;
non sine omine Angli jam ad ipsum Auctorem applicare
[p. 323] . . . Inde Ovidium quoque cum Chaucero poëta Anglo
poterunt.
admodum vetusto comparat, & utrumque ait patriam linguam
percoluisse, utrumque fuisse ingenuum, festivum, amantem,
utrumque Philosophiae, Philologiae, Astronomiae operam
dedisse; facilem utrique esse dictionem, sed neutrum pro¬
priis inventis multum excellere: Ovidium quippe Grae¬
corum fabulas descripsisse, Chaucerum Italorum sui temporis
poemata in suum usum convertisse; aliqua tamen Chaucerum
invenisse, Ovidium, quantum constet, nihil prorsus. Neque
minus praestare Chaucerum in affectibus atque actionibus
personarum ad vivum describendis, atque ipsa verborum
simplicitate, cum natura rerum minus saepe ferre videatur
verborum & sententiarum flexus, quales apud Ovidium
ubique ferme offendas. Quid quod Chaucerum eodem loco
Anglis habendum putat, quo Graeci Homerum, & Virgilium
Romani habebant? ... [and another page of this epitome
of the Preface dealing with Chaucer].",,,la
part5_p130_a3,Vol.3,Part V,p130-131,1704.,1704,high,Unknown.,low,Unknown,,,"[A review of The London Spy, id est Explorator Londinensis, Londini, 1703, in] Acta Eruditorum,","Leipzig, June 1704, p. 284. [Describing Dryden’s funeral.]","Postquam itaque in templum Abbatiæ Westmonasteriensis
ventum esset, cantatum est epicedium, & postrema a
quodam ejus templi Sacerdote persoluta sunt, demumque
funus, magna cum honoris significatione, medio loco inter
Chaucerum & Coulæum, insignes Anglorum Poëtas, Epicum
alterum, alterum Lyricum, tumulatum est; quo in loco ut
splendidum monumentum, tantoque viro dignum erigatur,
Nobiliores quidam Angli procurabunt.",,,la
part5_p131_a1,Vol.3,Part V,p131,1709.,1709,high,Unknown.,low,Unknown,,,"[A review of A New View of London, 1708, in] Acta Eruditorum,","Leipzig, March, 1709, p. 112.","[Account of Westminster Abbey, and the poets buried
there.] Proximi sunt Cowlejo Poetæ alii, Galfridus Chaucer,
A. 1400, Edmundus Spencerus, A. 1596 [etc.].",,,la
part5_p131_a2,Vol.3,Part V,p131,1715.,1715,high,"Mencke, Johann Burchard.",high,Johann Burckhardt Mencke,male,76466492,"Compendiöses Gelehrten-Lexicon,","Leipzig, 1715, p. 466.","Chaucer (Godfried, oder Galfried) ein in der Mathematic,
studiis elegantioribus und Poësie wohl erfahrener Ritter,
von Woodstock in Engeland, wurde wegen seiner schönen
Verse der Englische Homerus genannt, schrieb im Engl.
laudes bonarum mulierum, vitam Cleopatræ, vitam Lucretiæ
Romanæ, und andere Schrifften, welche zu London zusam¬
men gedruckt sind, und st. 1400.
[The notice is similar in the subsequent editions of 1726
and 1733. In 1750-3 this work was republished as Jöcher's
Allgemeines Gelehrten-Lexicon, and the Chaucer notice in it
has slight additions (vol. i, p. 1855, col. i). In the list of his
works, after ‘vitam Lucretiæ romanæ' is added :— ‘amorum
Troili de Chriseidae libros 2, welche letztern Franc.
Kingston [sic] in lateinische Verse gebracht, nebst andern
Schriften,’ etc. The alternative date 1402 is added for
Chaucer's death. The later edition of this Lexicon, 1787-
1822, is merely supplementary of names up to then
omitted.]",,,de
part5_p131_a3,Vol.3,Part V,p131,1722.,1722,high,Unknown.,low,Unknown,,,"[A review of Joseph Trapp's Praelectiones Poeticae in schola naturalis Philosophiae Oxonii habitae: in] Acta Eruditorum,","Leipzig, March, 1722, p. 130.","Immaturum enim Drydeni Angli judicium censet quo
ille Chauceri poema, pulcrum sane, Iliada Æneidaque
aequare imo superare contendit.",,,la
part5_p131_a4,Vol.3,Part V,p131-132,1725.,1725,high,Unknown.,low,Unknown,,,"[A review of The Survey of Cornwall, etc., by Richard Carew, 1723, in] Acta Eruditorum,","Leipzig, March, 1725, p. 121-2.","[p. 121] Utque probet, veteres Græcos & Romanos pares in
Anglia habuisse, Platoni Thomam Smith, Ionibus Thomam
Morum, Ciceroni Aschamum, Varroni Chaucerum... omnes
præstantissimos illius ævi scriptores Anglos, opponit.",,,la
part5_p132_a1,Vol.3,Part V,p132,1727.,1727,high,Unknown.,low,Unknown,,,"[A review of J. Dart's Westmonasterium, or the History and Antiquities of the Abbey-Church of St. Peter's, Westminster : in] Acta Eruditorum,","Leipzig, June, 1727, p. 243.","Galfridus Chaucer, pater Poetarum Angl., cujus vitam
prolixiorem Noster nuperæ ejus Operum editioni præmisit,
natus Londini A. 1328, denatus est Oct. 25 A. 1400.",,,la
part5_p132_a2,Vol.3,Part V,p132,1730.,1730,high,Unknown.,low,Unknown,,,"Allgemeines Historisches Lexicon,","3te Aufl., 1. Teil, Leipzig, 1730, p. 958.","CHAUCER, (Godfried oder Galfredus) ein Ritter, gebürtig
von Woodstock in Engelland, wurde wegen seiner schönen
verse der Englische Homerus zugenannt. Hiernächst war er
auch in der mathematic und in den studiis elegantioribus
wohl erfahren. Er starb an. 1400. Seine Engelländische
schrifften sind an. 1561 zu London zusammen gedruckt
worden; er hat aber geschrieben, laudes bonarum mulierum;
vitam Cleopatræ; vitam Lucretiæ Romanæ; urbanitatis
florem; misericordiæ sepulturam; de astrolabii ratione, &c.
Leland, Balæus & Pitsæus de script. Angl. Gesnerus,
Camden, &c.
[This notice is quoted from the third edition–the only
edition which the British Museum possesses–but a notice
on Chaucer also appeared in the first edition, Leipzig, 1709.
Possibly the notice in the first edition was the same as that
in Mencke’s Lexicon (see above, 1715), as Mencke virtually
based his work on the older Historisches Lexicon.]",,,de
part5_p132_a3,Vol.3,Part V,p132-133,1732.,1732,high,"Bentheim, H. L.",high,Heinrich Ludolf Benthem,male,25333033,"Neu-eröffneter Engländischer Kirch-und Schulen-Staat,","2nd Edition, Leipzig, 1732, pp. 861-2.","Geoffrey Chaucer, machte zwar die Adeliche Geburt und
der Ritter-Orden, zu der Zeit gnug ansehnlich, aber seine
Gelahrtheit [sic] und Dicht-Kunst hat ihn der Vergessenheit
entzogen, und so hochberühmt gemachet, dass er noch der
Engeländische Homerus insgemein genennet wird. Doch
findet man heutiges Tages keinen sonderlichen Geschmack
mehr an seiner Schreib-Art, weil er seine Reimen mit vielen
Frantzösischen oder Normannischen Wörtern bespicket hat;
Dennoch aber haben die Engeländer Ursache ihn annoch
hoch zu halten, weil er das Eiss in der Dicht-Kunst ihren
Landes-Leuten zuerst gebrochen hat.
[For the first edition of this work, see above, 1694.]",,,de
part5_p133_a1,Vol.3,Part V,p133,1743.,1743,high,"Bodmer, J. J.",high,Johann Jakob Bodmer,male,34498833,"Sammlung critischer, poetischer und anderer geistvollen Schriften,","siebendes Stück. Zurich, 1741-4, pp. 46-7.","Das Metrum [des mittelhochdeutschen höfischen Epos]
ist demjenigen gantz gleich, welches der Englische Schaser
noch in dem l4ten Sæculo gebraucht hat, da uns aber
verborgen ist, wie man es gelesen, oder gesungen habe.
Schaser schriebt zum Ex.:
It stood upon so high a rock
Higher standeth none in Spayne,
What manner stone this rock was
For it was like a lymed glass
But that it schon full more clere
But of what congeled matere
It was, I niste redily.
[Hous of Fame, Book iii, ll. 26-7; 33-7.]
Die Engelländer haben sich von diesem Sylbenmasse nicht
irre machen lassen, dass sie den Innhalt und die Erfindungen
darunter aus dem Gesichte verlohren hätten, ihre heutigen
Poeten finden noch ietzo die Perlen darinnen, und wissen sie
geschickt herauszunehmen. Sie halten Schasers poetisches
Naturell noch ietzo in Hochachtung, da sie seine Sprache
haben untergehen lassen. Wir aber haben unsre Schaser
mit ihrem Zahlmasse, ihrer Sprache und ihrer Poesie, unter
die Banke geworffen.",,"criticism,verse,thoughtIrregular",de
part5_p133_a2,Vol.3,Part V,p133-134,1777.,1777,high,"Herder, Johann Gottfried von.",high,Johann Gottfried Herder,male,95187266,"Von Aehnlichkeit der mittlern englischen und deutschen Dichtkunst, [published in] Deutsches Museum,","Band ii, pp. 425-6.","[p.425] Wenn nun auch hier England und Deutschland grosse
Gemeinschaft haben, wie weiter wären wir, wenn wir diese
Volksmeynungen und Sagen auch so gebraucht hätten, wie
die Britten und unsre Poesie so ganz darauf gebaut wäre,
als dort Chaucer, Spenser, Shakespear auf Glauben des
Volks baueten, daher schufen und daher nahmen. Wo sind
unsre Chaucer, Spenser und Shakespeare? Wie weit stehen
unsre Meistersänger unter jenen!...
[p.426] Ich sage nur so viel : Hätten wir wenigstens die Stücke
gesammlet, aus denen sich Bemerkungen oder Nuzbarkeiten
der Art ergäben-aber wo sind sie? Die Engländer–mit
welcher Begierde haben sie ihre alte Gesänge und Melodien
gesammlet, gedruckt und wiedergedruckt, genuzt, gelesen!
Ramsay, Percy und ihres Gleichen sind mit Beyfall aufge¬
nommen, ihre neuern Dichter Shenstone, Mason, Maller [sic]
haben sich, weingstens schön und müssig, in die Manier
hineingearbeitet: Dryden, Pope, Addison, Swift sie nach
ihrer Art gebrauchet: die ältern Dichter, Chaucer, Spenser,
Shakespear, Milton haben in Gesängen der Art gelebet,
andre edle Männer, Philipp Sidney, Selden, und wie viel
müste ich nennen, haben gesammlet, gelobt, bewundert;
aus Samenkörnern der Art ist der Britten beste Iyrische,
dramatische, mythische, epische Dichtkunst erwachsen;
und wir–wir überfüllte, satte, klassische Deutsche-wir?
– Man lasse in Deutschland nur Lieder drucken wie sie
Ramsay, Percy u. a. zum Theil haben drucken lassen, und
höre, was unsre geschmackvolle klassische Kunstrichter
sagen!",,"criticism,comparisons,meistersinger",de
part5_p134_a1,Vol.3,Part V,p134,1780.,1780,high,"Wieland, Christoph Martin.",high,Christoph Martin Wieland,male,9856912,"Oberon,",ein Gedicht in vierzehn Gesängen.,"[The whole of the 7th song of Oberon is taken from
Chaucer's Marchantes Tale. Wieland himself names Chaucer
–not Pope-as his source, see 1796 below, but although
Wieland undoubtedly knew Chaucer's original version (pro¬
bably in Tyrwhitt’s edn. of 1775-8), he unquestionably
also follows Pope's modernisation in the main. For the
question of Wieland’s debt to Chaucer and Pope respectively,
see Das Quellenverhältniss von Wieland's Oberon, von Dr. Max
Koch, Marburg, 1880, pp. 52-5.]",,"modernizations,particular,pope/works,canterburyTales,merchantTale",de
part5_p134_a2,Vol.3,Part V,p134-136,1793.,1793,high,"[Eschenburg, J. J.?]",low,Johann Joachim Eschenburg,male,59108800,"Gottfried Chaucer, [in] Charaktere der vornehmsten Dichter aller Nationen; nebst kritischen und historischen Abhandlungen über Gegenstände der schönen Künste und Wissenschaften, von einer Gesellschaft von Gelehrten,","Leipzig, 1793, vol. ii, pp. 113-139.","[This long and careful essay (27 pp.) is, so far as I know,
by far the best eighteenth-century account of Chaucer
written by any foreign writer. It is written with evident
knowledge of Chaucer's work at first hand, and is no mere
repetition of what others have said. The poems, and
Chaucer's sources, are discussed in detail, with accuracy
and insight.]
[p. 118] Mit dem klassischen Alterthum war Chaucer nicht unbe¬
kannt; das beweisen seine häufigen Anspielungen auf Stellen
der Alten. Aber ihre Dichtkunst war wenigstens nicht
das Vorbild seiner Nachahmung. Dazu war seine Welt¬
kenntniss und seine Belesenheit zu mannigfaltig. Aus den
französischen und italienischen Dichtern entlehnte er das
meiste. Aus ihnen schöpfte er nicht nur den Stoff, sondern
die ganze Behandlungsart seiner beyden und vornehmsten
Gedichte, The Knight's Tale, und The Romaunt of the Rose.
. . . . . . . . . .
[p. 119] Unter Chaucer's Hand erhielt diese Dichtung (The
Knight's Tale) viele neue Schönheiten. Einige vorzügliche
Gemälde und Beschreibungen, z. B. die von den Tempeln
des Mars, der Venus, und der Diana, und manche darein
verwebte Allegorien, haben durch die freye und edle Manier
des brittischen Dichters nicht wenig gewonnen. Nicht genug
indess, dass er manch Neues und Eignes hinzuthat; er liess
auch viel Mattes und Weitschweifiges hinweg, welches die
Lesung des italienischen Originals so oft ermüdend macht.
Auch entledigte er sich der Einförmigkeit und des Zwanges der
Stanzen, und wählte das freyere Metrum des zehnsylbigen
Iamben, von dessen glücklicher Bearbeitung er in diesem
Gedichte das erste Muster gab. Bekanntlich hat Dryden
diess Gedicht in seiner Erzählung, Palämon und Arcite,
modernisirt; aber Chaucer's kraftvoller und dabey sehr
fliessender Vers hat nicht wenig Antheil an dem Verdienste,
welches sich der Vortrag des neuern Dichters nun um so
leichter erwerben konnte.  ... [Romaunt of the Rose,
sources and characteristics.]
. . . . . . . . . .
[p. 122] Eine andre vorzüglich merkwürdige Arbeit Chaucer’s ist
sein erzählendes Gedicht, Troilus und Kressida... [His
sources, 'Lollius' and Guido de Colonna.] Aber auch hier
ist das Eigenthümliche des englischen Dichters unverkenn¬
bar; und er zeigte hier vornämlich seine Stärke in lebhafter
Erregung des Mitgefühls.  ...
[The Hous of Fame. Pope's rendering is inferior.]
[p. 123] Am berühmtesten indess von allen Werken unsers
Dichters sind seine Canterbury-Tales. Die Veranlassung zu
diesen Erzahlüngen ist ganz sinnreich ausgesonnen. [De¬
scription of the setting, and the improvement on Boccaccio's
Decameron, in that Chaucer’s personages are drawn from
many different parts of the country, and from different
classes and trades.]
[p. 124] Freylich aber sind diese Erzählungen, von Seiten ihres
innern Gehalts, ziemlich ungleich, und nicht alle von
gleichem poetischen Verdienst. Von ihrer Erfindung gehört
dem englischen Dichter wohl nur wenig eigen. Die schönste
darunter, nächst der schon angeführten Knight's-Tale, ist
ohne Zweifel, The Squirr's-Tale [sic]. [Description of this
and of the Clerkes Tale.]...
[p. 126 ] In der komischen Gattung sind The Tale of the Nonnes
Priest und January and May, durch Dryden’s und Pope's
Modernisirungen, die bekanntesten geworden; obgleich The
Miller's Tale mehr ächte komische Laune hat...In den
meisten übrigen Erzählungen Chaucer's ist mehr komische,
als ernsthafte Wendung; und die Naivetät des Tons ist
darin nicht weniger anziehend, als die Wahrheit und Leb¬
haftigkeit der ganzen Darstellung.
Mehr aber noch, als in den Erzählungen selbst, strömt
die ergiebige launigte Ader unsers Dichters in den Prologen,
womit er jedes Mährchen einleitet.
[p. 127] Hier fand er zu treffenden Sittengemälden überall Gele¬
genheit; und diese sind wirklich meisterhaft entworfen, und
mit treffender Satyre untermischt. Man bewundert den
eindringenden Scharfsinn in diesen charakteristischen Schil¬
derungen eben so sehr, als ihre glückliche Auswahl und
Mannigfaltigkeit.
Dabey sind sie durchaus original und einheimisch, nicht
flach, sondern äusserst individuell, und mit immer reger
Lebhaftigkeit ausgeführt. Unter andern sticht der Charakter
des Wirths von der Herberge der erzählenden Pilger sehr
vorthielhaft hervor. Seine Zwischenreden und Bemerk¬
ungen, womit er die Erzählungen zuweilen unterbricht,
sind überaus treffend; und er ist beinahe eben das, was der
Chor auf der griechischen Bühne war.  ...
[Chaucer's language and verse is then discussed.]",,"criticism,general,/works,canterburyTales,knightTale/works,canterburyTales,frameOrder/works,canterburyTales,criticism",de
part5_p137_a1,Vol.3,Part V,p137,1796.,1796,high,"Herder, Johann Gottfried von.",high,Johann Gottfried Herder,male,95187266,"Briefe zu Beförderung der Humanität,","achte Sammlung, Brief 98. (Herder’s Sämmtliche Werke, herausgegeben von Bernhard Suphan, Berlin, 1877-1913, Band xviii, pp. 100, 102, 107 [Passing references to ‘Chaucers Reime’].","[p. 100] Der Unterschied, den das Fragment zwischen Poesie aus
Reflexion und.. der reinen Fabel-poesie macht, ist mir aus
der Geschichte der Zeiten, auf die das Fragment weiset,
ganz erklärlich worden. So lange nämlich der Dichter
nichts seyn wollte, als Minstrel, ein Sänger, der uns die
Begebenheit selbst phantastisch vors Auge bringt und solche
mit seiner Harfe fast unmerklich begleitet, so lange ladet
der gleichsam blinde Sänger uns zum unmittelbaren An¬
schauen derselben ein. Nicht auf sich will er die Blicke
ziehen... er selbst ist in der Vision der Welt gegenwärtig,
die er uns ins Gemüth ruft.
Dies war der Ton aller Romanzen-und Fabelsänger dei
mittleren Zeit, und (um bei der Englischen Geschichte zu
bleiben, aus der das Fragment Beispiele holet) es war noch
der Ton Gottfried Chaucers, Edmund Spensers und ihres
Gleichen. Der erste in seinen Canterbury-Tales erzählt
völlig noch als ein Troubadour; er hat eine Reihe ergötz¬
ender Mährchen zu seinem Zweck der Zeitkürzung
und Lehre, charakteristisch für alle Stände und Personen,
die er erzählend einführt, geordnet; Er selbst erscheint
nicht eher, als bis an ihn zu erzählen die Reihe kommt,
da er denn seinem Charakter nach, als ein Dritter auftritt.",,,de
