ID,Volume,Part,Page,Date,Author,Title,Imprint,Quotation,Headnote
part2_p41_a1,Vol.2,Part II,p41-42,1808.,Unknown.,"A Catalogue of the Harleian Manuscripts in the British Museum,","4 vols., 1808-12, vol. ii, pp. 673, 675, 682, vol. iii, pp. 97, 526. [Vol. iv only is dated 1812.]","[vol. i,
p. 217]
372. [Anelida and Arcite.]
[vol. ii,
p. 678]
2376. [Note on the colophon to Piers Plowman.] At the
end is this Note, “Hic explicit visio Wilelmi de Petro Plow¬
man."" Now among the several persons to whom the Poems
of Piers Plowman have been ascribed, I remember not any
William; so that if Geffrey Chaucer was the man, he disguised
his name for fear of the Clergy, who are bitterly inveighed
[p. 675] 2382 (5, 6). [Prioress’s and Second Nun's Tales.]
against in these Poems.
[p. 682] 2392. [Troilus and Cressida.]
[vol. iii,  3943. [Troilus and Cressida.]
p. 97]
[p. 526] 7333 (6-27). [Canterbury Tales.] (29) [Parliament of
Foules.] (30) A part of his Complaint of Mars & Venus,
with the unusual title “The Broche (?) of Thebes, as of the
love of Mars and Venus."" (31) [Anelinda [sic] and Arcite.]
[p. 526.] 7334. [Canterbury Tales.]
(35) Ballads by Chaucer... and other small poems.
7335. An old and imperfect copy of Chaucer’s Canterbury
Tales.",
part2_p42_a1,Vol.2,Part II,p42,1808.,Unknown.,"Review of Lectures on the Truly Eminent English Poets,","by Percival Stockdale, 1807, [in] The Edinburgh Review,","[p. 63] The series of Mr. Stockdale’s Eminent Poets commences
April, 1808, vol. xii, pp. 63, 64.
with Spencer... one who, if Chaucer be called the day-star,
may certainly be pronounced the sun-rise of our poetry.",
part2_p42_a2,Vol.2,Part II,p42,1808.,Unknown.,"Review of Scott's Dryden,","[in] The Edinburgh Review, Oct. 1808, vol. xiii, p. 135.","In this edition of Dryden, we would have curtailed the life,
... omitted many of the notes, the original fables from
Chaucer and Boccace, the reply of Stillingfleet to Dryden's
controversy.",
part2_p42_a3,Vol.2,Part II,p42-46,1809.,"Blake, William.","Sir Jeffery Chaucer and the nine and twenty Pilgrims on their Journey to Canterbury,","[in] A Descriptive Catalogue of Pictures, Poetical and Historical Inventions Painted by William Blake in water colours, London, 1809, pp. 7-34. [Printed in Life of William Blake, by Alex. Gilchrist, enlarged edition, 1880, vol. ii, pp. 142-52.]","[p. 9] The characters of Chaucer's Pilgrims are the characters
which compose all ages and nations : as one age falls, another
rises, different to mortal sight, but to immortals only the same;
for we see the same characters repeated again and again, in
animals, vegetables, minerals, and in men; nothing new occurs
[p. 10] in identical existence: Accident ever varies, Substance can
never suffer change nor decay.
Of Chaucer's characters, as described in his Canterbury
Tales, some of the names or titles are altered by time, but the
characters themselves for ever remain unaltered, and conse¬
quently they are the physiognomies or lineaments of universal
human life, beyond which Nature never steps. Names alter,
things never alter. I have known multitudes of those who
would have been monks in the age of monkery, who in this
deistical age are deists. As Newton numbered the stars, and
as Linneus [sic] numbered the plants, so Chaucer numbered
the classes of men. ...
[p. 11] The Knight and Squire with the Squire's Yeoman lead the
procession, as Chaucer has also placed them first in his prologue.
The Knight is a true Hero, a good, great, and wise man; his
whole-length portrait on horseback, as written by Chaucer,
cannot be surpassed. He has spent his life in the field; has
ever been a conqueror, and is that species of character which in
every age stands as the guardian of man against the oppressor.
His son is like him with the germ of perhaps greater perfection
still, as he blends literature and the arts with his warlike
studies.  ... The Squire's Yeoman is also a great character, a
man perfectly knowing in his profession:
""And in his hand he bare a mighty bow.""
Chaucer describes here a mighty man; one who in war is
the worthy attendant on noble heroes.
[p. 12] The Prioress follows these with her female chaplain.  ...
This Lady is described also as of the first rank; rich and
honoured. She has certain peculiarities and little delicate
affectations, not unbecoming in her, being accompanied with
what is truly grand and really polite; her person and face,
Chaucer has described with minuteness; it is very elegant,
and was the beauty of our ancestors, till after Elizabeth's
time, when voluptuousness and folly began to be accounted
[p.13] beautiful.  ... The Monk is described by Chaucer, as a man
of the first rank in society, noble, rich, and expensively
attended: he is a leader of the age, with certain humorous
accompaniments in his character, that do not degrade, but
render him an object of dignified mirth, but also with
accompaniments not so respectable.
The Friar is a character also of a mixed kind.
""A friar there was, a wanton and a merry;""
[p. 14] quent, amorous, witty, and satyrical; young, handsome and
but in his office he is said to be a ""full solemn man :"" elo¬
rich; he is a complete rogue; with constitutional gaiety enough
to make him a master of all the pleasures of the world...
It is necessary here to speak of Chaucer's own character,
that I may set certain mistaken critics right in their conception
of the humour and fun that occurs on the journey.
Chaucer is himself the great poetical observer of men, who
in every age is born to record and eternize its acts. This he
does as a master, as a father, and superior, who looks down on
their little follies from the Emperor to the Miller; sometimes
with severity, oftener with joke and sport.
[p. 16] one who studied poetical art.  ... Though a man of luxury,
Accordingly Chaucer has made his Monk a great tragedian,
pride and pleasure, he is a master of art and learning, though
affecting to despise it.  ...
For the Host who follows this group, and holds the center
of the cavalcade, is a first-rate character, and his jokes are no
trifles; they are always, though uttered with audacity, and
equally free with the Lord and the Peasant, they are always
substantially and weightily expressive of knowledge and
experience; Henry Baillie, the keeper of the greatest Inn, of
the greatest City; for such was the Tabarde Inn in Southwark,
near London: our Host was also a leader of the age.  ...
[p. 17] But I have omitted to speak of a very prominent character,
the Pardoner, the Age's Knave, who always commands and
domineers over the high and low vulgar. This man is sent
in every age for a rod and scourge, and for a blight, for a
trial of men, to divide the classes of men, he is in the most
holy sanctuary, and he is suffered by Providence for wise ends,
and has also his great use, and his grand leading destiny.
His companion the Sompnour, is also a Devil of the first
magnitude, grand, terrific, rich and honoured in the rank of
[p. 18] which he holds the destiny. The uses to society are perhaps
equal of the Devil and of the Angel; their sublimity, who can
dispute...
The principal figure in the next groupe is the Good Parson;
an Apostle, a real Messenger of Heaven, sent in every age for
its light and its warmth. This man is beloved and venerated
by all, and neglected by all: He serves all, and is served by
none; he is, according to Christ's definition, the greatest of his
age. Yet he is a Poor Parson of a town. Read Chaucer's
description of the Good Parson, and bow the head and the
knee to him, who, in every age sends us such a burning and a
shining light.  ...
[p. 19] Chaucer's characters live age after age. Every age is a
Canterbury Pilgrimage; we all pass on, each sustaining one or
[p.20] other of these characters; nor can a child be born, who is not
one of these characters of Chaucer. The Doctor of Physic is
described as the first of his profession; perfect, learned, com¬
pletely Master and Doctor in his art. Thus the reader will
observe, that Chaucer makes every one of his characters
perfect in his kind, every one is an Antique Statue; the
image of a class, and not of an imperfect individual.
[p. 20] ... The Franklin is one who keeps open table, who is the
genius of eating and drinking, the Bacchus; as the Doctor of
Physic is the Esculapius, the Host is the Silenus, the Squire
is the Apollo, the Miller is the Hercules, &c. Chaucer's
characters are a description of the eternal Principles that exist
in all ages. The Franklin is voluptuousness itself most nobly
pourtrayed....
[p.21] The Plowman is simplicity itself, with wisdom and strength
for its stamina. Chaucer has divided the ancient character of
Hercules between his Miller and his Plowman. Benevolence
is the Plowman's great characteristic, he is thin with excessive
labour, and not with old age, as some have supposed.  ...
Visions of these eternal principles or characters of human
[p. 22] life appear to poets, in all ages.  ... The Plowman of Chaucer
is Hercules in his supreme eternal state, divested of his
spectrous shadow; which is the Miller, a terrible fellow, such
as exists in all times and places, for the trial of men.   ...
[p. 24] The characters of Women Chaucer has divided into two
classes, the Lady Prioress and the Wife of Bath. Are not
these leaders of the ages of men? The lady prioress, in
some ages, predominates; and in some the wife of Bath, in
whose character Chaucer has been equally minute and exact;
because she is also a scourge and a blight. I shall say no
more of her, nor expose what Chaucer has left hidden; let
the young reader study what he has said of her : it is useful
as a scarecrow. There are of such characters born too many
for the peace of the world.
I come at length to the Clerk of Oxenford. This character
varies from that of Chaucer, as the contemplative philosopher
varies from the poetical genius. There are always these two
classes of learned sages, the poetical and the philosophical.
The painter has put them side by side, as if the youthful
[p. 25] clerk had put himself under the tuition of the mature poet.
Let the Philosopher always be the Servant and Scholar of
inspiration and all will be happy.
of Stothard’s rival picture and the prospectus of Schiavonetti's
[The rest of the section is devoted to a critical examination
engraving (q.v. above, p. 37, 1808), and Blake gives examples of
how carelessly Stothard has read Chaucer and how little he has
understood him. He calls the Squire a fop, which he is not;
he puts in three Monks instead of one; he places the Reeve
between the Knight and the Squire although Chaucer says
""And ever he rode hinderest of the rout.""
He makes the Wife of Bath a blooming damsel, and the
Plowman old, and he introduces a character that Chaucer has
not, namely a Goldsmith. “All is misconceived, and its mis¬
execution is equal to its misconception.""]","[For Lamb's appreciation of this article, see p. 49 below, 1810, H. Crabb Robinson.]"
part2_p46_a1,Vol.2,Part II,p46,1809.,"Brydges, Sir Samuel Egerton.","Censura Literaria,","Containing Titles, Abstracts and Opinions of Old English Books, etc., vol. ix, art. ix, Hawking, pp. 61 and n., 260, 264, 368-9, 371.","[p. 260] Chaucer has a pretty Episode of the Falcon rehearsing a tale
of forsaken love to the Princess Canace.",
part2_p46_a2,Vol.2,Part II,p46,1809-10.,"Byron, George Gordon Noel, Lord.",Childe Harold.,"Note on Canto I, stanza ix, l. 5, in the original MS., on Chaucer's use of lemman. (Poetical Works, ed. E. Hartley Coleridge, 1899, etc., vol. ii, p. 22.)",,
part2_p46_a3,Vol.2,Part II,p46,1809.,"Dibdin, Thomas Frognall.",Bibliomania.,"See below, App. A, 1809.",,
part2_p46_a4,Vol.2,Part II,p46-47,1809.,"Drake, Nathan.","Essays, Biographical, Critical, and Historical, illustrative of the Rambler, Adventurer, and Idler,","2 vols., London, 1809-10; vol. i. pp. 160, 166-8, 429, 433, 435 n., 445, 448, 449 n.; vol. ii, pp. 143, 190, 200, 204, 205.","[vol. i,
p. 160]
[Drake quotes the list drawn up by Dr. Johnson of various
literary undertakings projected by him, but not carried out.
Of these No. 5 is “Chaucer, a new edition of him, from
manuscripts and old editions"" etc. (see above, [c. 1750?],
vol. i, p. 401). Upon this Drake remarks:]
[p. 166] No. 5. Of this proposed edition of Chaucer, a part has
been well executed in the elaborate edition of the Canterbury
Tales, by Mr. Tyrwhitt, and in the copious life of the poet,
[p. 167] by Mr. Godwin; but there still remains the greater portion of
his works untouched by any skilful editor; for neither Speght
nor Urry can be deemed at all competent to the task which
[p. 168] they undertook. By the indefatigable industry of our literary
antiquaries, much light has lately been thrown upon the state
of our language anterior to the age of Chaucer; its mutations
have been traced, its history ascertained, its poetry commented
upon, and of course the diction and versification of Chaucer,
their merits and defects, better understood and defined. The
application of these resources to a new edition of the entire
works of the venerable bard, would, there is little doubt, be
well received by the public.",
part2_p47_a1,Vol.2,Part II,p47,1809.,"Godwin, William.",Essay on Sepulchres:,"or, a Proposal for Erecting some Memorial of the Illustrious Dead in all Ages on the Spot where their Remains have been Interred, p. 82.","I pity the being of slender comprehension, who lives only
with George the Third, and Alexander of Russia, and Wieland,
and Schiller, and Kant, and Jeremy Bentham, and John
Horne Tooke, when if the grosser film were removed from his
eyes, he might live and sensibly mingle with Socrates, and
Plato, and the Decii, and the Catos, with Chaucer, and Milton,
and Thomas Aquinas, and Thomas à Becket, and all the stars
that gild our mortal sphere.",
part2_p47_a2,Vol.2,Part II,p47,1809.,"Hamper, William.","Letter,","[in] The Gentleman's Magazine, June 1809, vol. Ixxix, p. 512.","[On Tyrwhitt's Chaucer, with suggestions as to obscure
passages.]",
part2_p47_a3,Vol.2,Part II,p47,1809.,"Scott, Sir Walter.","Reliques of Burns... collected and published by R. H. Cromek,","[in] The Quarterly Review, vol. i, pp. 35-6. (Miscellaneous Prose Works of Sir Walter Scott, Edinburgh, 1834-71, 30 vols. vol. xvii, p. 266.)","We know not whether the family of the poet will derive
any advantage from this publication of his remains. If so, it
is the best apology for their being given to the world; if not,
we have no doubt the editor, as he is an admirer of Chaucer,
has read of a certain pardoner, who
—"" with his relics when that he fond
A poor persone dwelling up on lond,
Upon a day he gat him more moneie
Than that the persone got in monethes tweie.""",
part2_p48_a1,Vol.2,Part II,p48,1809.,Unknown.,"Review of Partonopex of Blois, a Romance, freely translated from the French of M. Le Grand... by William Stewart Rose,","[in] The Edinburgh Review, Jan., 809, vol. xiii, p. 422.","Spenser, and other old ballads, grafted on a modem versifica¬
We can hardly conceive that a motley dialect of Chaucer,
tion, could be familiar to any one's understanding...
Child... never occurs in Chaucer...",
part2_p48_a2,Vol.2,Part II,p48,1809.,Unknown.,"Review of Extractos em Portuguez e em Inglez,","1808, vol. i, [in] The Quarterly Review, May 1809, vol. i, p. 273.","[Comparison of early Portuguese poete with Chaucer and
Dante, showing the superiority of the latter two, and
mentioning the pre-eminence of Shakspere and Milton.]",
part2_p48_a3,Vol.2,Part II,p48,1809.,Unknown.,"Review of Jamieson's Etymological Dictionary,","[in] The Edinburgh Review, April 1809, vol. xiv, pp. 127, 130, 133, 138. [See above, 1808, Jamieson.]","[References to the use of various words by Chaucer; and
for if, bybill, fordo, quod.]",
part2_p48_a5,Vol.2,Part II,p48,1810.,"Brayley, Edward Wedlake.","Beauties of England and Wales,","vol. x, pt. ii, p. 413.","Chaucer's Monk who ‘bore a Sheffield whittle in his hose’
is generally admitted as a proof of the early manufacture of
knives in England.","[See above, 1727, Defoe, vol. i, p. 368, and below, 1848, Macaulay. It is not the Monk, but the Reve's Miller who has the whittle (Reve’s Tale, l. 13).]"
part2_p48_a6,Vol.2,Part II,p48,1810.,"Brydges, Sir Samuel Egerton.","The British Bibliographer,","vol. i, pp. 28, 29-30 [Bibliotheca Critica], pp. 106, 285, 297 [Clark’s, or rather Covell’s, reprint of Polimanteia, 1595, q. v. above, vol. i, p. 141], p. 375 [reprint of Simon Smel-knaue [1591 ?], q. v. above, vol. i, p. 134]. [For vols. ii and iii see below, 1812.]",,
part2_p48_a7,Vol.2,Part II,p48-49,1810.,"Chalmers, Alexander.","The Life of Chaucer, prefixed","to The Works (q. v. above), pp. iii-xv.","[A fairly critical biography, resting largely on Tyrwhitt;
but the Court of Love is cited as Chaucer's (and is included
in the text); Godwin’s Life is not mentioned.]",
part2_p49_a1,Vol.2,Part II,p49,1810.,"Dibdin, Thomas Frognall.",Typographical Antiquities...,"begun by Joseph Ames and augmented by William Herbert, and now enlarged with copious notes, vol. i, p. vii, Preliminary Disquisi tion ; pp. cix, cxvi, Life of Caxton; pp. 291-301, The Book of the Tales of Caunterburye; pp. 303-15, 327.","[The additions are mainly bibliographical and of little
Chaucerian interest. For vols. ii, iii, and iv see below, 1812,
1816, and 1819. For Ames’s original edn. of 1749, see above,
vol. i, p. 398; for Herbert's intermediate edn. see above,
vol. i, 1785, p. 477; 1786, p. 483; 1790, p. 491.]",
part2_p49_a2,Vol.2,Part II,p49,1810.,"Haslewood, Joseph.","Introduction and notes [to] The Book con taining the Treatises of Hawking, Hunting [etc. ] by Juliana Berners,","1496, p. 59. [Quotes Chaucer for the word ‘mountance.’]",,
part2_p49_a3,Vol.2,Part II,p49,[c. 1810.],"Richman, Henry John.",Sequel to the Canterbury Tales.,,"[Richard Warner, in his Literary Recollections, 1830, vol. i,
pp. 141-2, says: ‘He himself [Richman] has frequently told
me, that in early manhood, he had written a sequel to Chaucer's
Canterbury Tales, which (as I have been informed by a com¬
petent judge, who then perused them) breathed much of the
spirit, style, and diction, of the venerable bard. But of this
work I could never obtain a sight. He always declined
permitting his friends to peruse it, upon the principle, that
the levity of such compositions, was inconsistent with the
decorum of the clerical character.’ The work is appar¬
ently still unpublished. Richman graduated at Oxford in
1802. For Warner see below, p. 180.]",
part2_p49_a4,Vol.2,Part II,p49,1810.,"Robinson, Henry Crabb.","Conversation with Lamb,","[reported in] Diary, Reminiscences and Correspondence of Henry Crabb Robinson, 3 vols., 1869, vol. ii, p. 380 (under 1852).","[Speaking of Blake’s drawing and description of the Canter¬
bury Pilgrims, q.v. above, p. 42 :]
When, in 1810, I gave Lamb a copy of the Catalogue of
the paintings exhibited in Carnaby Street, he was delighted,
especially with the description of a painting afterwards
engraved [Blake’s Canterbury Pilgrims].  ... Stothard's
work is well known; Blake’s is known by very few. Lamb
preferred the latter greatly, and declared that Blake's descrip¬
tion was the finest criticism he had ever read of Chaucer's
poem.",
part2_p4_a1,Vol.2,Part II,p4,1802.,"Drake, Nathan.",Canterbury Tales.,,,"[Four Tales of Terror, in the style of Mrs. Radcliffe, with no connexion whatever with Chaucer except in title.]"
part2_p4_a2,Vol.2,Part II,p4,1802.,"Malcolm, James Peller.","Londinium Redivivum,","4 vols, 1802-7, vol. i, p. 149.",[Description of Chaucer's tomb.],
part2_p4_a3,Vol.2,Part II,p4,1802.,"Planta, Joseph.",Catalogue of the Cottonian Library.,"Note on Caligula, A. ii, Article 19, p. 42, col. 2.","Emaré, an old romance.
Beg: Ihu : that ys kyng in trone
As that I hoope bothe sone and mone.
Chaucer appears to have been indebted to this romance for
his Man of Law's Tale.","[Cot. Calig. A. ii, the Romance of Emaré, was edited for the E.E.T. Soc. by Edith Rickert, 1908; her conclusion alone, p. xxviii, that 'the absence of archaic forms suggests a post-Chaucerian date, and 1400 is probably nearer the fact than is 1350,' nullincs Planta's surmise.]"
part2_p4_a4,Vol.2,Part II,p4,1802.,"[Ritson, Joseph.]",Bibliographia Poetica.,"List of editions and poems of Chaucer, pp. 19-23; Chaucer and Gower, pp. 24-5 n.; dedication of Troilus and Cressida, p. 38; references in life of Occleve, pp. 60-3; in life of Lydgate, pp. 67, 70, 79, 88, 90; brief mention of La Belle dame sans mercie, generally ascribed to Chaucer, but really by Ros, p. 95; Scogan, pp. 97-8; the Mylner of Abington, p. 136; Brigham, p. 144; Robinson's Reward of Wickedness [q. v. above, [1574.] vol. i, p. 109], pp. 225-6 n., 312; [Note to p. 19,] 403; brief references, pp. 8, 25, 102, 174, 347.",,
part2_p4_a5,Vol.2,Part II,p4,1802.,"Ritson, Joseph.",Ancient Englesh Metrical Romances.,"Adver tisement, vol. i, p. ii; Dissertation on Romance and Minstrelsy, pp. vi (note), lxxix, Ixxxi, Ixxxvii, xcv, xcvi, xcvii, cxliii, clx, clxi, cxcii, ccv (note), ccvi (and note). Notes on Ywaine and Gawin, vol. iii, p. 239; Notes on Lybeaus Disconus, pp. 254, 259, 260, 263; Notes on the Geste of Kyng Horn, pp. 265, 267, 268, 281; Emaré, pp. 323 and n., 327, 328, 329; Sir Orpheo, p. 336 ; Le bone Florence of Rome, pp. 340, 341 ; The Squyr of Lowe Degre, pp. 345, 346, 347, 350, 352.",,
part2_p4_a6,Vol.2,Part II,p4,1802.,"Seward, Anna.","Letter to Sir Walter Scott,","dated July 10, 1802, [in] Letters of Anna Seward, 6 vols., Edinburgh, 1811, vol. vi, p. 35. Letter vii.","[Letter to Scott on his inclusion of her Rich Auld Willie's
Farewell in his Scottish Minstrelsy, mentioning that the
ancient Scotch dialect seemed more pleasing than the phraseo¬
logy of Chaucer and his contemporaries.]",
part2_p50_a1,Vol.2,Part II,p50,[c. 1810.],"Southey, Robert.","Common-Place Book,","third series, edited by John Wood Warter, London, 1850, p. 227.","[The Abbé Goujet had said in his Bibliothèque Françoise,
ou Histoire de la Littérature Françoise, tome 7ᵉ, p. 340:
‘George Chaucher, que l’on a surnommé l’Homère de
l’Angleterre, l’avait traduit [the Teseide of Boccaccio] en vers
Anglois dès l’an 1400.’
Southey quotes and adds the comment : ‘Good!’]",
part2_p50_a2,Vol.2,Part II,p50,1810.,"Todd, Henry John.",Illustrations of the Lives and Writings of Gower and Chaucer.,,"[Introduction, i-xlvii, discussing Chaucer, Gower (principally
biography), and Thynne. Speght, Tyrwhitt, Ellis, Godwin, Plow¬
man’s Tale, Flower and the Leaf, and Testament of Love.
No. 1. Reprint, Thynne's Animadversions (above, p. 149), 3-83.
2. Testamentum Johannis Gower, 87.
3. Account of valuable MSS. of Gower and Chaucer, 95.
4. Extracts from Confessio Amantis, Berthelet, 1532, 135.
5. Extracts from Prologue to Tales, Tyrwhitt's edn., 171;
Floure and Leafe, Speght’s edn., 203; Notes on these,
227-292.
6. Poems supposed to be written by Chaucer during his
imprisonment (Lord Stafford’s MS.), 295-309.
7. Glossary, 317-394.]",
part2_p50_a3,Vol.2,Part II,p50,1810.,Unknown.,"Review of Milner's History of Winchester,","[in] The Quarterly Review, May 1810, vol. iii, p. 366.","The writings of the two satiric poets, Langland and
Chaucer, both Catholics, and one an ecclesiastic, led to this
irresistible conclusion, that the lives of religious votaries, both
male and female, were even then greatly deflected from their
original rule.",
part2_p50_a4,Vol.2,Part II,p50,1810.,Unknown.,"Review of Select Poems from Herrick, Carew, etc.,","[in] The Quarterly Review, Aug. 1810, vol. iv, p. 176.",".... Where the orthography of a poet influences his
rhyme, as Chaucer's and Spenser's does every moment, the
whole ought to be sacred; but where that is not the case,
we can see no reason why our present improved and fixed
system of orthography should not be adopted.",
part2_p50_a5,Vol.2,Part II,p50-51,1810.,Unknown.,"Review of Southey's History of Brazil,","Part the First, [in] The Quarterly Review, Nov. 1810, vol. iv, p. 456.","[Passing reference to Chaucer's knowledge of Brazil dye.]
But Chaucer, when he mentions the red dye of Brazil in
the same breath with the graine of Portingale,¹displays a
premature knowledge of its produce which is very perplexing
... because we cannot find any sufficient authority to prove
that the wood existed in the ancient hemisphere, or that Brazil
has a meaning in any Eastern or European language.
¹Him needeth not his colour for to dien
With Brazil or with graine of Portingale.
Nonnes Preest’s Tale. [Epilogue, ll. 4648-9.]
[The country was named from the dye, not the dye from the country.
See Skeat's Works of Chaucer, vol. v, p. 258.]",
part2_p51_a1,Vol.2,Part II,p51,1810.,"Wilkes, John.","Encyclopœdia Londinensis,","vol. iv, 1810, p. 130, Chaucer; vol. xiii, 1815, pp. 530, 549-50, Chaucer's tomb, 819-20, Lydgate.","[vol. iv, [New Chaucer article in the main, but the last paragraph of
p. 130]
the Encyclopœdia Britannica article is reprinted (q.v. above,
1778, vol. i, p. 452).]
[vol, xiii, [Lydgate an imitator of Chaucer.]
p. 819]",
part2_p51_a2,Vol.2,Part II,p51,1810.,"Wordsworth, Christopher (Master of Trinity Coll., Camb.).","Ecclesiastical Biography,","vol. i, pp. 168 n. [quotation of Prol. ll. 766-76, to illustrate the singing of songs on pilgrimages], 307-10 [extract from Foxe, Acts and Monuments, q.v. above, vol. i, p. 104]. [In fourth edn., 1853, vol. i, pp. 311, 312 n., vol. ii, pp. 35, 414-16.]",,
part2_p51_a3,Vol.2,Part II,p51,[1810?],"Wordsworth, William.","The Country Churchyard, and Critical Examination of Ancient Epitaphs.","(Prose Works, ed. W. Knight, 1896, vol. ii, p. 150.)","Farwel my Frendys, the tyd abydeth no man,
I am departed hens, and so sal ye,
But in this passage the best song I can
Is Requiem Eternam, now Jesu grant it me,
When I have ended all myn adversity
Grant me in Paradys to have a mansion
That shedst Thy bloud for my redemption.
This epitaph might seem to be of the age of Chaucer, for it
has the very tone and manner of the Prioress's Tale.","[Wordsworth says he quotes ‘from an old book’ (?Camden or Weever). The Essay upon Epitaphs is in two parts, the first from The Friend, Feb. 22, 1810, the second from the author's MSS. Grosart first printed the latter. See his note on the contents page of vol. ii. I date The Country Churchyard [1810?] : this was the year in which the Friend article was published, and in which the translation of the Chiabrera epitaphs was made.]"
part2_p52_a1,Vol.2,Part II,p52,1810.,"Wordsworth, William.","Article [on Christopher North's article signed ‘Mathetes,’ in] The Friend,","no. 20, Jan. 4, 1810, p. 305. (Prose Works, ed. W. Knight, 2 vols., 1896, vol. i, p. 91.)","Happy moment was it for England when her Chaucer, who
has rightly been called the morning star of her literature,
appeared above the horizon!",
part2_p52_a2,Vol.2,Part II,p52,1811.,"Brydges, Sir Samuel Egerton.","Desultoria: or, Comments of a South-Briton on Books and Men,","Lee Priory, no. 1 [dated Sept. 8, 1811], pp. 3-4.","I look around my library, and task my recollection whether
the standard works which now fill its shelves, obtained for
their authors, during life, the same credit they now possess.
[p. 4] I see Erasmus, and Bacon; Chaucer, Spenser, Shakespeare,
Milton, Cowley, Dryden, Pope, and Swift: Clarendon, Burnet,
Temple, Bolingbroke, and Middleton! Their own age bowed
to their ascendant talents, and posterity have ratified the
pre-eminence.",
part2_p52_a3,Vol.2,Part II,p52,1811.,"Byron, George Gordon, Lord.","Hints from Horace,","ll. 79-82, 423-36. (Poetical Works, ed. by E. H. Coleridge, 1898-1904, vol. i, pp. 395, 420.)","[ll. 79-82] New words find credit in these latter days,
If neatly grafted on a Gallic phrase;
What Chaucer, Spenser did, we scarce refuse
To Dryden's or to Pope's maturer Muse.
 . . . . . . .
[ll. 423-36] Ye, who seek finished models, never cease,
By day and night, to read the works of Greece.
But our good Fathers never bent their brains
To heathen Greek, content with native strains.
The few who read a page, or used a pen,
Were satisfied with Chaucer and old Ben;
The jokes and numbers suited to their taste
Were quaint and careless, anything but chaste;
Yet, whether right or wrong the ancient rules,
It will not do to call our Fathers fools!
Though you and I, who eruditely know
To separate the elegant and low,
Can also, when a hobbling line appears,
Detect with fingers—in default of ears.",
part2_p53_a1,Vol.2,Part II,p53,1811.,"Collier, John Payne.","Extract from Diary for Oct. 29, 1811,","[in] Lectures and Notes on Shakspere and Milton... by Samuel Taylor Coleridge, now first collected by T. Ashe (Bohn’s Standard Library), 1883. Introductory, p. 15.","Coleridge told us... that he means very soon to give a
series of lectures at Coachmakers' Hall mainly upon Poetry
... [They] would, necessarily, embrace criticisms on Shak¬
spere, Milton, and all the chief and most popular poets of our
language, from Chaucer, for whom he had great reverence,
down to Campbell, for whom he had little admiration.","[For Notes of Coleridge’s Lectures, see below, 1818.]"
part2_p53_a2,Vol.2,Part II,p53,1811.,"Douce, Francis.","Preface to The Customs of London,","otherwise called Arnold’s Chronicle, p. X.","In an anonymous, but by no means incurious, Liliputian
volume, published about the year 1763, and intitled, 'A
short account of the first rise and progress of Printing, with
a compleat list of the first books that were printed,’ is the
following confused and extraordinary passage– The author is
speaking, though most inaccurately, of Arnold’s Chronicle.—
‘In this the Nut-brown Maid, supposed by Chaucer as Skelton
confirms, by having had a copy given him by Lidgate, Monk
of Bury. Mr. Prior has made a paraphrase on it, and has
also printed it from the old English, but knew not that it was
by Chaucer;... The author... seems to quote this un¬
accountable jargon from ‘Lord Pembroke's manuscript notes
before his Book of St. Albans‘ ... Adopting, probably, the
mistake of the above writer, the editor of a work intitled,
‘Mêlanges de poésie Angloise,‘  1764, 12°, has given a very
dull prose translation of Prior's beautiful version, which he
calls ‘Poème imité de la Belle Brune, de Chaucer.’ So much
for French accuracy!","[See below, App. A. [1763], for the ‘Short Account,’ and below, end of App. B., for the ‘Mêlanges.’]"
part2_p53_a3,Vol.2,Part II,p53,[1811.],"Dyer, George.","On the Connection and Mutual Assistance of the Arts and Sciences, and the Relation of Poetry to them all,","[in] The Reflector, vol. i, no. ii, art. vii, p. 358.","... Chaucer, the first of our poets, on reference to the
change of our language from the Saxon, of much account,
was well acquainted with all the literature of his time, and
with something better.",
part2_p54_a1,Vol.2,Part II,p54,1811.,"Field, Barron. Hunt, James Henry Leigh.","Is it justifiable to reprint the Pru riencies of our Old Poets?–The Question discussed in a Dialogue [in] The Reflector,","vol. i, no. 2, art. x, pp. 366, 371.","[Discussion on Chalmers's edition of the English Poets.
Difficulty of old orthography in reading Chaucer, p. 366.
Indecencies of Chaucer not of a seductive kind, p. 371.]",
part2_p54_a2,Vol.2,Part II,p54,1811.,"Lamb, Charles.","The Genius and Character of Hogarth,","[in] The Reflector, No. iii, 1811. (The Works of Charles and Mary Lamb, ed. E. V. Lucas, 1903-5, 6 vols., vol. i, p. 77 [text from Works, 1818].)","There remains a very numerous class of his [Hogarth’s]
performances, the object of which must be confessed to be
principally comic. But in all of them will be found some¬
thing to distinguish them from the droll productions of
Bunbury and others. They have this difference, that we do
not merely laugh at, we are led into long trains of reflection
by them. In this respect they resemble the characters of
Chaucer's Pilgrims, which have strokes of humour in them
enough to designate them for the most part as comic, but our
strongest feeling still is wonder at the comprehensiveness of
genius which could crowd, as poet and painter have done, into
one small canvas so many diverse yet co-operating materials.",
