ID,Volume,Part,Page,Date,Author,Title,Imprint,Quotation,Headnote
supp_p32_a2,Supplement,,p32,1871.,"Ruskin, John.","Fors Clavigera,","vol. I., Letter 5 (May 1871). Works of Ruskin, ed. E. T. Cook and A. Wedderburn, 1907, vol. xxvii, p. 84.","There are no such things as Flowers—there are only—
gladdened Leaves. Nay, farther than this, there may be a
dignity in the less happy, but unwithering leaf, which is,
in some sort, better than the brief lily of its bloom;—which
the Greek poets always knew,—well;—Chaucer, before
Goethe; and the writer of the first Psalm before Chaucer.",
supp_p32_a3,Supplement,,p32,1871.,"Skeat, Walter W.","Essay on the Rowley Poems,","[in] The Poetical Works of Thomas Chatterton. 2 vols. London, 1871. Vol. ii, pp. xiii, xv, xvii, xx, xxiv, xxv, xxvi, xxvii, xxx.",,
supp_p32_a4,Supplement,,p32-33,1871.,"Stevenson, Jos.","Report [in] Second Report of the Royal Com mission on Historical Manuscripts,","Appendix, London, 1871, p. 145.","The manuscripts in the Library of Stonyhurst College,
belonging to the Society of Jesus. ...
26. A volume in 4to, upon vellum, with ornamented
capitals, written in the 15th century, consisting of 67 leaves.
It contains,—. . .
ii. The tale of Mellybe and Prudence, from Chaucer's
Canterbury Tales. Fol. 34.",
supp_p33_a1,Supplement,,p33,1871.,Unknown.,"Geoffrey Chaucer and William Morris,","[in] New Monthly Magazine, Sept. 1871, vol. cxlix, pp. 280-6.","[A comparison between the work of Morris and Chaucer,
[p. 282] showing that the similarity is in superficial points: the dif¬
ference is deep and spiritual. ""We have the thought of
""quick-coming death"" as an under-tone to all Morris's work,
which contrasts markedly with the spirit of Chaucer.""
[Morris has chosen the realm of romance, Chaucer the life of
every day.]",
supp_p33_a2,Supplement,,p33,1872.,"Horwood, Alfred J., and Martin, J. E.",Report,"[in] Third Report of the Royal Commission on Historical Manuscripts, Appendix, London, 1872, p. 112.","The manuscripts of His Grace the Duke of Northumber¬
land at Alnwick Castle ...
Chaucer's Canterbury Tales. Vellum. Folio. 15th
century. Incip. imperf. at l. 157 of the Prologue ...
[other lacunæ].
This MS. belonged to Mrs. Thynne, grandmother of the
first Duchess of Northumberland, and from it they printed
the history of Beryn, which is not to be found in other MSS.
[See 1712, Urry. The above section of the Appendix
seems to be based on the manuscript catalogue of the North¬
umberland MSS. made by J. E. Martin, then librarian of the
Inner Temple: See Report, p. xii.]",
supp_p33_a3,Supplement,,p33-34,1872.,"Horwood, Alfred","Report [in] Third Report of the Royal Commission on Historical Manuscripts,","Appendix, London, 1872, pp. 181, 188-9, 198.","The manuscripts of the Most Honourable the Marquis of
Bath, at Longleat, Co. Wilts. . . .
[p. 181] A 4to volume, vellum, 15th century . . . [containing
with other non-Chaucerian pieces, The Parsones Tales].
This, in the Table, is called the three parties of Penance. . .
[p. 188] Folio, paper, 16th century.—The Temple of Glasse, by
Chaucer.
Folio, vellum, c. 1400.
The Sege of Thebes; by John Lydgate.
The Knight's Tale; by Chaucer.
Grisild; by Chaucer.
Ipomedar.
Small folio, paper, 15th century. The outside leaves of
each quire are vellum. This volume contains minor poems
[p. 189] of Lydgate and Chaucer. Sixteen leaves are wanting,
containing, as appears by the table of contents, the Flower
and the leaf,1 and part of the Complaint of Mars, of which
only the last 32 stanzas are here.
The Declaration of deth of pite. . .
The assemble of ladyes.
The complaint of Annelada against Arcile [sic], the fals
Theban Knight (43 stanzas) ...
The assemble of foules.
The ye and the hert ...
The chorle and the birde—
Envoy ot 8, beginning, ""Go little quayer.""
Folio, paper, 15th century.—The Temple of Glasse.
[p. 198] 1709, May 28. Oxford. Thomas Hearne to Lord Oxford:
concerning Chaucer. [See above, 1709, Hearne. The letter
was to John Bagford, not Lord Oxford. Oxford sub-
sequently acquired Bagford's collections.]
1 [Footnote] Mr. Furnivall says that no manuscript of this poem is known to exist.",
supp_p34_a1,Supplement,,p34,1872.,"Isberg, Carl.",Grammatical Studies of Chaucer's Language.,"Upsala, 1872, 8vo.",,
supp_p34_a2,Supplement,,p34,1872.,"Lowell, James Russell.","Dante,","Riverside edn. of Works, vol. iv, pp. 146, 155.","[p. 146] In England the first recognition of Dante is by Chaucer in
the ""Hugelin of Pisa"" of the ""Monkes Tale,""1 and an
invitation of the opening verses of the third canto of the
Inferno (""Assembly of Foules"").
1 It is worth notice, as a proof of Chaucer's critical judgment, that he calls
Dante ""the great poet of Itaille,"" while in the ""Clerke's Tale"" he speaks of
Petrarch as a ""wurthy clerk,"" as ""the laureat poete"" (alluding to the somewhat
sentimental ceremony at Rome), and says that his
""Rhetorike sweete
Enlumined all Itaille of poetry.""",
supp_p34_a3,Supplement,,p34-35,1872.,"Morris, Richard.",Old English Miscellany.,"Ed. R. Morris, E.E.T.S., pp. vii, ix.","p. vii] [Chaucer's quotation in the Nonne Preestes T. from the
Bestiary, probably from the Latin version.]
[p. ix] The vocabulary [of the Old Kentish Sermons] is sometimes
remarkably modern, and such phrases as This is si GLORIUS
MIRACLE; this is si SIGNEFIANCE of the MIRACLE, have a very
quaint appearance on account of their composite character;
but at the same time they clearly indicate the influence that
Norman French exercised upon the vocabulary of the Southern
dialect toward the end of the thirteenth century. They also
show that Chaucer was not the sinner he has been represented
to be, and that he did not inundate the language with French
words that had not been in common use previous to his time.",
supp_p36_a1,Supplement,,p36-37,1872.,"Romilly, John, [etc.].","Third Report of the Royal Commission on Historical Manuscripts,","London, 1872, pp. xiii, xiv.","p. xiii] The collection of Manuscripts belonging to the Marquis of
Bath is large and extremely valuable. . . . Among the early
English works are some by Wiclif in the l4th century, John
Alcock, and John Morton in the 15th century; poems by
Chaucer and Lydgate, and prose and poetry by Richard
Hampole and Walter Hylton. A volume in this collection
written about the middle of the 15th century contains poems
by Chaucer and Lydgate, and the table of contents shows
that ""The Flower and the Leaf"" was among them; but
unfortunately it has now disappeared. ...
[p. xiv] . . . A letter by Thomas Hearne about Chaucer and the
editions of his works. [See 1707, Hearne.]
The Report is signed by the thirteen commissioners, Earl
Salisbury, etc.—besides the secretary, John Romilly.]",
supp_p37_a1,Supplement,,p37-38,1872.,"Ruskin, John.","The Eagle's Nest, Lecture III. Wise Art and Wise Science.","Works of Ruskin, Library edn., ed. E. T. Cook and A. Wedderburn, vol. xxii, pp. 160-2.","I gave you, in a former lecture, the Skylark as a type of
mastership in music; and remembering—some of you, I
suppose, are not likely soon to forget,—the saint to whom
yesterday was dedicated. [St. Valentine] let me read you
to-day some of the prettiest English words in which our
natural feeling about such song is expressed.1
1 Footnote by editors: The Cuckow and the Nightingale. For other notes on the
birds of Chaucer, see Munera Pulveris, § 149n., vol. xvii, p. 278 n.]
""And anone, as I the day espide [to]
And held the way downe by a brook side.""
[And four following stanzas. ]
You recollect, perhaps, the dispute that follows between
the cuckoo and the nightingale, and the promise which the
sweet singer makes to Chaucer for rescuing her.
""And then came the Nightingale to me [to]
The next May, if I be not affraied.""
""If I be not affraied."" Would she not put the ""if"" more
timidly now, in making the same promise to any of you,
or in asking for the judgment between her and her enemy,
which was to be passed, do you remember, on this very day
of the year, so many years ago, and within eight miles of
this very spot?
""And this shall be without any Nay"" [to]
""And there she sate, and sang upon that tree
'Terme of life Love hath withheld me'
So loud, that I with that song awoke.""
57. ""Terme of life love hath withheld me !"" Alas, how
have we men reversed this song of the nightingale! so that
our words must be ""Terme of life—hatred hath withheld
me.""",
supp_p38_a1,Supplement,,p38-39,1872.,"Ruskin, John.","Ariadne Florentina, Lecture I, Definition of Art of Engraving; Works of Ruskin,","Library edn., ed. E. T. Cook and A. Wedderburn, 1906, vol. xxii, pp. 314-5.","Here is a copy of one [""Debonnaireté""] of the lost
frescoes of our Painted Chamber of Westminster;—
fourteenth-century work, entirely conceived in colour ...
[The painter] expects you to consider what it is to be
debonnaire, and to remember your Chaucer's description
of the virtue :—
""She was not brown, nor dun of hue,
But white as snowe, fallen new,
With eyen glad, and browes bent,
Her hair down to her heeles went,
And she was simple, as dove on tree,
Full debonnair of heart was she.""
[1 Footnote by editors: The Romaunt of the Rome, 1213, 1214, 1217-24.]
27. You see Chaucer dwells on the colour just as much
as the painter does, but the painter has also given her the
English shield to bear, meaning that good-humour, or debon¬
naireté, cannot be maintained by self-indulgence;—only by
fortitude. Farther note, with Chaucer, the ""eyen glad,""
and brows ""bent"" (high-arched and calm), the strong life
(hair down to the heels), and that her gladness is to be
without subtlety,—that is to say, without the slightest
pleasure in any form of advantage-taking, or any shrewd or
mocking wit: ""she was simple as dove on tree""; and you
will find that the colour-painting, both in the fresco and in
the poem, is in the very highest degree didactic and intellec¬
tual; and distinguished, as being so, from all inferior forms
of art. Farther, that it requires you yourself first to under¬
stand the nature of simplicity, and to like simplicity in young
ladies better than subtlety. ...
Ibid., Lecture II, Engraving and other Arts. Library edn.,
vol. xxii, pp. 335-6.
57. The junction of the three arts [architecture, sculpture,
painting] in men's minds, at the best times, is shortly signified
in these words of Chaucer.
Love's Garden,
Enclosed was, and walled well
""Everidele
With high walls, embatailled,
Portrayed without, and well entayled
With many rich portraitures.""1
1 Footnotes by editors: The Romaunt of the Rose, 137-40.
The French original is better still, and gives four arts in
unison:—
""Quant suis avant un pon alé
Et vy un vergier grant et le,
Bien cloz de bon mur batillié
Portrait dehors, et entaillié
Ou [for an] maintes riches escriptures.""
Read also carefully the description of the temples of Mars
and Venus in the ""Knight's Tale.""2 Contemporary French
uses ""entaille"" even of solid sculpture and of the living
form; and Pygmalion, as a perfect master, professes wood
carving, ivory carving, wax-work, and iron-work, no less
than stone sculpture.
2 Ruskin quotes the description in vol. viii, p. 269.
""Pimalion, uns entaillieres
Pourtaians en fuz1 et en pierres,
En mettaux, en os, et en cire,
Et en tinte autre matire.""2
1 [Footnota by Ruskin:] For ""fust,"" log of wood, erroneously ""fer"" in the later
printed editions. Compare the account ot the works of Art and Nature, towards the
end of the Romance of the Rose.
2 Le Roman de la Rose, lines 21638 seq.",
supp_p39_a1,Supplement,,p39-40,1872.,"Ruskin, John.","Fors Clavigera,","vol. ii, Letters 18, 23, 24 (June, November, December). Works of Ruskin, ed. E. T. Cook and A. Wedderburn, 1907, vol. xxvii, pp. 311-2, 402, 405, 408, 433.","[p. 311] If one thinks of it, the two kinds of edipies on the hill¬
tops may be shortly described as those of the Pillager and
Pardoner, or Pardonere, Chaucer's word being classical in
spelling, and the best general one for the clergy of the two
great Evangelical and Papal sects.
[p. 312] . . . and, by the way, remember at once, that her [Flor¬
ence's] florin in the fourteenth century was of such pure
gold that when in Chaucer's ""Pardonere's Tale"" Death
puts himself into the daintiest dress he can, it is into a
[p. 402] [Letter 23, November: a reference to Chaucer's Ariadne
heap of ""floreines faire and bright.""
[p. 405] Nay, in this very tale of Theseus, as Chaucer tells it,—
(Legende of Good Women)].
[p. 406] having got hold, by ill luck, only of the later and columnious
notion that Theseus deserted his saviour-mistress, he wishes
him Devil-speed instead of God-speed, and that energetically:
""A twenty-divel way the wind him drive.""
For which, indeed, Chaucer somewhat deserved (for he
ought not to have believed such things of Theseus) the God
of Love's anger at his drawing too near the daisy. I will
write the pretty lines partly in modern spelling for you, that
you may get the sense better—
""I, kneeling by this flower, in good intent,
Above, to know what all the people meant ...
And thou my foe, and all my folk worriest.3
And of mine old servants thou missayest.
[3 Note by Ruskin :] Chaucer's real word means ""warrest with all my folk;"" but
[Prof. to Legende, 308-20.]
it was so closely connected with ""weary"" and ""worry"" in association of sound in
his days, that I take the last as nearest the sense.]
But it is only for evil speaking of ladies that Chaucer felt
his conscience, thus pricked,—chiefly of Cressida; whereas,
I have written the lines for you because it is the very curse
ot this age that we speak evil alike of ladies and knights,
and all that made them noble in past days ...
[p. 408] [Quotation of ""and, for the house is crenkled to and fro.""—
Legende, Adriane, l. 127.]
[p. 433] Letter 24, December:
We are fast losing our old skill in carolling. There is a
different tone in Chaucer's notion of it (though this carol
of his is in spring-time indeed, not at Christmas):—
""Then went I forth on my right hand, . . .
No craft had she so lefe to do.""
Romaunt, ll. 719-721, 723-48.]
[Further references and quotations, pp. 434, 435, 436. A
brief reference to Chaucer in the same letter, p. 421.]",
supp_p3_a1,Supplement,,p3,1868-77.,"Furnivall, Frederick James.",Separate issues of the texts forming the Six-Text edition of the Canterbury Tales.,"(The texts of the Ellesmere, Hengwrt, Cambridge Univ. Lib. Gg. 4. 27, Corpus, Petworth and Lansdowne MSS.).",,
supp_p3_a2,Supplement,,p3,1868.,"Lowell, James Russell.","Shakespeare once more,","[in] Riverside edn. of Works, 1890, vol. iii, pp. 11, 12 n., 64. [p. 11] Hasty generalisers are apt to overlook the fact, that the Saxon was never, to any great extent, a literary language. Accordingly, it held its own very well in the names of common things, but failed to answer the demands of complex ideas, derived from them. The author of ""Piers Ploughman"" wrote for the people,—Chaucer for the court.",,
supp_p3_a3,Supplement,,p3,1868.,"Morris, Richard.","Chaucer's Translation of Boethius's 'De Con solatione Philosophiæ,",ed. R. Morris. E.E.T.S. 1868.,"[The greater part of the Introduction consists of a reprint
of Chaucerian passages wherein the influence of Boethius is
manifest.]",
supp_p3_a4,Supplement,,p3-4,1869.,"Browne, Matthew.","Chaucer's England,","pp. 41, 48, etc.","[ch. i, p. 41]
The Poet of the Canterbury Tales [his 'lightsomeness,'
'Englishness,' strength and moral sanity.]
Chaucer's England. CONTENTS.
Vol. 1.
Chap. 1. The Poet of the Canterbury Tales.
"" 2. The Story and the Pilgrims.
"" 3. Chivalry.
"" 4. The Gay Science.
"" 5. Female Types in Chaucer.
"" 6. Merry England.
"" 7. The Heart of England.
"" 8. Motley.
"" 9. Mediæval Nudi Farianism.
Vol. II.
Chap. 10. Food, House, Dress, and Minor Morals.
"" 11. Food, House, Dress, etc. (continued).
"" 12. Familiarities of Faith.
"" 13. Wonder, Knowledge, Belief, and Criticism.
"" 14. Under Shadow of the Church.
"" 15. Under Shadow of the Church (continued).
"" 16. Town and Country.
"" 17. Trade and Travel.
"" 18. This Place and That.
Conclusion.",
supp_p40_a1,Supplement,,p40-41,1872.,"Stuart, John.","Report [in] Third Report of the Royal Commission on Historical Manuscripts,","London, 1872, p. 424.","[in] Third Report of the Royal Commission
on Historical Manuscripts, London, 1872, p. 424.
The Manuscripts of the University of Glasgow. . . .
Chaucer's Canterbury Tales, written by Geoffrey Sparling,
of Norwich, and his son, 1476, 16 Edward IV; also Tractatus
Sancti Patricii de Purgatorio. 24 pages. ...
Chaucer's Romaunt of the Rose. Vellum, illuminated with
flowers and devices. 297 pages.",
supp_p41_a1,Supplement,,p41,1873.,"Carpenter, Stephen H.","English of the XIVth Century,","Illus trated by Notes, Grammatical and Philological, on Chaucer's Prologue and Knight's Tale, Designed to serve as an Introduction to the study of English Literature, Boston, 1873.","[The book consists of a brief grammatical Introduction and
texts of the Prologue and Knightes Tale, with notes, mostly
philological, and a glossary.]",
supp_p41_a2,Supplement,,p41,1873.,"Furnivall, F. J.",Recent Work at Chaucer.,"A short account of the work done by the Chaucer Society, [in] Macmillan's Magazine, London, March, 1873 (vol. xxvii, p. 383).","[Dr. Furnivall's copy of his article with important additions
and alterations, is in the possession of  the editor. One of
Dr. Furnivall's additions reads thus:]
One may fairly claim then, for the Chaucer Society the
credit of having, with Mr. Bradshaw's and Prof. ten Brink's
help, done the best work at and for Chaucer that has been
done since his death. It has explained the secret of his early
life, cleared his memory from the reproach of having written
many unworthinesses, and of having muddled his greatest
work; it has laid the sure foundations for a fitting edition of
one of the greatest poets of mankind, and has made plainer to
modern English cars the music, to (modern) English eyes the
sunny soul, that cheered our ancestors in Wicliffe's day.",
supp_p41_a3,Supplement,,p41-42,1873.,"Furnivall, Fredk. James (?).","Notices of recent Chaucer discoveries,","[in] Athenæum, London, 1873, pp. 598, 663, 698-9, 733, 722, 816.","[NOV. 8.
[Furnivall's discovery of Chaucer's name among the
p. 598/2.] 'Esquires' of Edward III, 1366.
[Nov. 22, Furnivall's discovery of the entry of the 16l. paid towards
p. 663/1.]
Chaucer's ransom in France, 1360, and of the black mourning
clothes for Philippa Chaucer, etc.
[Nov. 29, Furnivall's discovery of Chaucer's relcase of his father's
pp. 698/3,
699/1.] house in Thames Street to Henry Sherbury, 1380; his dis¬
covery that Chaucer was in a second invasion of France,
1369-70; and Mr. Floyd's discovery in the Close Roll of
Cecilia Chaumpaigne's release of the poet, de raptu meo.
[Dec. 6,
Note from the Master of the Rolls promising help to
p. 733/1.] Furnival in Chaucer research.
[Dec. 13, Furnivall's discovery of the wife of Chaucer's father in 1354,
p. 772/3.]
(Chaucer's mother?).
[Dec. 20, Article: Fresh Facts in Chaucer's Life. A statement con¬
p. 816/1
cerning recent discoveries by Furnivall, Selby, and Stevens in
& 2.]",
supp_p42_a1,Supplement,,p42,1873.,"Furnivall, F. J.","Trial-Forewords to Minor Poems, Further Additions and Corrections,","Chaucer Society, London, 1873.","[Supplementary to the ""Trial-Forewords"" of 1871, and con¬
taining new records of the poet's life and his wife, and of
other members of the family, with details of legislation, etc.,
on rape. See under 1871.]",
supp_p42_a2,Supplement,,p42-43,1873.,"Hales, J. W.","Chaucer and Shakespeare,","[in] the Quarterly Review, London, Jan. 1873, vol. cxxxiv, pp. 225-253. Reprinted in Notes and Essays on Shakespeare, by John W. Hales, London, 1884, 1892, pp. 56-104.","[p. 226] [Statement on the Chaucer Society and the work of
Furnivall.]
[p. 227] Chaucer and Shakespeare have much in common. How¬
ever diverse the form of their greatest works, yet in spirit
there is a remarkable likeness and sympathy. Their geniuses
differ rather in degree than in kind. Chaucer is in many
respects a lesser Shakespeare. [Immaturity of the drama
as a literary poem in Chaucer's day] . . . Chaucer stands in
relation to the supreme Dramatic Age in a corresponding
position to that held by Scott. Chaucer lived in the morning
twilight of it, Scott in the evening. There can be little
doubt that both would have added to its lustre—that England
would have boasted one more, and Scotland at least one
great dramatist. . . .
[p. 230] Probably it was these piteous, but seemingly not inevi¬
table or reproachless, distresses [embarrassments due to
attachment to a court party, and hence his contamination]
that impeded the completion of the ""Canterbury Tales.""
The original design, indeed, is in itself too vast for realisation.
Chaucer commits the same error in this respect as Spenser
does.
[p. 231] We have said that his genius exhibits a remarkable affinity
to that of Shakespeare—a closer affinity, we think, than that
of any other English poet. To Chaucer belongs in a high
measure what marks Shakespeare supremely—a certain
indefinable grace and brightness of style, an incomparable
archness and vivacity, an incessant elasticity and freshness,
an indescribable ease, a never faltering variety, an incapability
of dulness. . . .
For skill in characterization who can be ranked between
Chaucer and Shakespeare? Is there any work, except the
'theatre' of Shakespeare, that attempts, with a success
in any way comparable, the astonishing task which Chaucer
sets himself? He attempts to portray the entire society
of his age from the crown of its head to the sole of its foot—
from the knight, the topmost figure of mediæval life, down
to the ploughman and the cook; and the result is a gallery
of life-like portraits, which has no parallel anywhere, with
one exception, for variety, truthfulness, humanity. [This
is elaborated.] ...
[p. 232] We ask, who among our poets, except Shakespeare, shall
be placed above Chaucer in this domain of art? In our
opinion there is not one of the Elizabethans that deserves
that honour. . . .
[p. 234] [Chaucer's pathos contrasted with Steine's, and Shake¬
speare's.
[p. 236] [Chaucer's irony.
[p. 237] It is because his spirit enjoyed and retained this lofty
freedom that it was so tolerant and capacious. He, like
Shakespeare, was eminently a Human Catholic, no mere
sectary. He refused to no man an acknowledgment of
kindred. . . .
[p. 238] There is just one point of personal likeness between Chaucer
and Shakespeare that we wish to notice. Of each man, as
his contemporaries knew him, the chief characteristic was
a wonderful loveableness of Nature. . . . [Quotations from
Jonson, Occleve, Lydgate, &c. on this point.]
[pp. 240- [On Shakespeare's probable knowledge of Chaucer's work,
]
a subject not yet sufficiently investigated, with remarks
on Chaucer's fame and accessibility in Shakespeare's time.
The Two Noble Kinsmen considered, and the reason for no
mention of him in Richard II and Henry IV thought to be
that he would, as a poet, have seemed out of place in an
historical setting. Shakspere's acquaintance with the
Knight's Tale and Troylus to be seen in Midsummer-Night's
Dream, Two Noble Kinsmen, Venus and Adonis, Tarquin and
Lucrece, Troilus and Cressida, Romeo and Juliet; while in
As You Like It is seen knowledge of Gamelyn. Parallel
passages are quoted, and the subject is further discussed.]",
supp_p44_a1,Supplement,,p44,1873.,"Morley, Henry.","A First Sketch of English Literature,","London, Paris and New York, 1873, pp. 108-12, 117-29, 146-56, 159- 61, 163-70, 377, 378, 442, 764, 805, 896, 897, 117, 118, 406. Index, p. 903.","[Chaucer's birth is dated 1328, the Court of Love is thought
to be his, and in it ""he struck the key-note of his future
harmonies,"" p. 111.
The Assembly of Foules, Complaint of the Black Knight,
Chaucer's Dream are all described as his, but doubt is felt
regarding the Testament of Love, pp. 119, 121, 122, 153.]","[New and enlarged edition, 1886, same references.]"
supp_p45_a1,Supplement,,p45,1873.,"Rossetti, William Michael.","Prefatory Remarks and Notes [to] Chaucer's Troylus and Cryseyde compared with Boccaccio's Filostrato,","ed. W. M. Rossetti. Chaucer Soc., 1873.","[pp. iii, iv] The most important point of absolute difference between
the Italian and the English poets—the most important
both in subject-matter and in scale of treatment—is in the
incidents which lead up to the actual amour between Troilus
and Chryseis. . . . Chaucer has invented an entirely new series
of preliminaries; far more elaborate, and such as almost
to leave his Cryseyde in the position of a modest and
chaste-minded woman, even after the amour is in full career.
The English poet neither schemes nor affects (if I do not
misapprehend) to invent an essentially different character:
but he leads up to the crisis by a more artful and more
sympathetic course of incident. ...","[A study ot the two Pandaruses, the sources, etc., follows.]"
supp_p45_a2,Supplement,,p45-46,1873.,"Ruskin, John.","Love's Meinie, Lecture I, The Robin. Works of Ruskin,","Library edn., ed. E. T. Cook and A. Wedderburn, 1906, vol. xxv, pp. 40-3.","But I cannot let you go without asking you to compare
the English and French feeling about small birds, in Chaucer's
time, with our own on the same subject. I say English and
French, because the original French of the Romance of the
Rose shows more affection for birds than even Chaucer's
translation, passionate as he is, always in love for any one
of his little winged brothers or sisters. Look, however,
either in the French or English at the description of the
coming of the God of Love, leading his carol-dance, in the
garden of the Rose.
[p. 41] His dress is embroidered with figures of flowers and of
beasts; but about him fly the living birds. The French
is :—
Il etoit tout couvert d'oisiaulx
De rossignols et de papegaux
De calendre, et de mesangel,
Il sembloit que ce fut une angle
Qui fuz tout droit venuz du ciel.""
36. There are several points of philology in this tran¬
sitional French, and in Chaucer's translation, which it is
worth your patience to observe. The monkish Latin
""angelus,"" you see, is passing through the very unpoetical
form ""angle,"" into ""ange""; but in order to get a rhyme,
with it in that angular form, the French troubadour expands
the bird's name, ""mesange,"" quite arbitrarily, into ""mesan¬
gel."" Then Chaucer, not liking the ""mes"" at the beginning
of the word, changes that unscrupulously into ""arch"";
and gathers in, though too shortly, a lovely bit from another
place about the nightingales flying so close round Love's
head that they strike some of the leaves off his crown of
roses; so that the English runs thus:—
""But nightingales, a full great route. ...""
[and 8 following lines, Romaunt, 906].
Now, when I first read this bit of Chaucer, without re¬
ferring to the original, I was greatly delighted to find that
there was a bird in his time called an archangel, and set to
work, with brightly hopeful industry, to find out what it
[p. 42] was. I was a little discomfited by finding that in old botany
the word only meant ""dead-nettle,"" but was still sanguine
about my bird, till I found the French form descend, as you
have seen, into a mesangel, and finally into mésange, which
is a provincialism from μεῐον, and means, the smallest of
birds—or, specially here,—a titmouse. I have seldom had
a less expected or more ignominious fall from the clouds. ...
Ibid. Lecture III, The Dabchicks, vol. xxv, p. 81.
[A reference to ouzel in Chaucer, as the feminine of oiseau].
Ibid., Appendix, p. 134.
[Bird-names in Chaucer].",
supp_p46_a1,Supplement,,p46,1873.,"Ruskin, John.","Val D'Arno, Lecture V, Pax Vobiscum. Works, of Ruskin,","Library edn., ed. E. T. Cook and A. Wedderburn, 1906, vol. xxiii, p. 71.","[The golden florin of Florence]. It is the coin which
Chaucer takes for the best representation of beautiful money
in the Pardoner's Tale,1 this, in his judgment, is the fairest
mask of Death.
1 Footnote by editors, quoting Pardoneres T., 770 seq.
Ibid., Lecture VIII, Franchise, Library edn., vol. xxiii, p. 117.
[Quotation ot Romaunt, 1142-3.]
Ibid., Library edn., vol. xxiii, p. 124.
[Quotation of Romaunt, 1213, etc.]",
supp_p47_a1,Supplement,,p47,1873.,"Ruskin, John.","Fors Clavigera,","Vol. III., Letter 28, 31, 34 (April, July, October, 1873). Works of Ruskin, ed. E. T. Cook and A. Wedderburn, 1907, vol. xxvii, pp. 516-7, 624-6, 626, 631.","[pp. 516-7] It [the word ""menial""] comes from a beautiful old
Chaucerian word, ""meinie,"" or many. . . . Chaucer says
the God of Love came, in the garden of the Rose, with ""his
many"";—in the court of the King of Persia spoke a Lord
one ""of his many.""
[p. 567] [Letter 31, July: note on pencil, a flag hanging down, with
a reference to Chaucer's translation of O.F. pennons as
feathers].
[pp. 624-6] [Letter 34, October: Two passages on the two kinds of
noble love from the Romaunt, the first from the Chaucerian
translation, 4706-51, and the second from the O.F. 4505-
45]:
[p. 626] Chaucer translated the first, and I have partly again
translated his translation into more familiar English. . . .
but they should not be separated, being among the most
interesting expressions extant of the sentiment of the dark
ages.
[pp. 630-1] 9. It is one of the most curious problems respecting mental
government to determine how far this fimetic taint must
necessarily affect intellects in which the reasoning and
imaginative powers are equally balanced, and both of them
at high levels—as in Aristophanes, Shakespeare, Chaucer,
Molière, Cervantes, and Fielding; but it always indicates
the side of character which is unsympathetic, and therefore
unkind, . . . but which, in men of noble nature, is their
safeguard against weak enthusiasms and ideals. It is im¬
possible, however, that the highest conditions of tenderness
in affectionate virginal intellect. Shakespeare and Chaucer
throw off, at noble work, the lower part of their natures as
they would a rough dress; and you may also notice this,
that the power of conceiving personal, as opposed to general
character, depends on this purity of heart and sentiment.
The men who cannot quit themselves of the impure taint,
never invent character, properly so called; they only invent
symbols of common humanity.",
supp_p47_a2,Supplement,,p47-48,1873.,Unknown.,"The Cycle of English Song,","II., [in] Temple Bar, London, July, vol. xxxviii, pp. 308.","[p. 311] He talked, a child, to children—the biggest, oldest, wisest,
cleverest child of the company—and so he amused them
incessantly. . . . In a sense, ordinary persons now alive
may be said to have overtaken him, just as extraordinary
persons have far outstripped him. In the early dawn of English
poetry it required a man of the highest genius to feel what
nearly everybody now feels, and to put the feeling into words
which have almost passed into commonplace, and which would
indeed have done so but for the musical and cunning fashion
in which they are arranged. . . . In a word, it is the childhood
of poetry. . . . Nor is it nature only that he treats in this
childish, simple, superficial, non-artificial way. Men and
women, and all that men and women do, say, eat, drink, and
wear, he views and describes in the same plain, matter-of-
fact, exact, truthful fashion. Who are they? Where do they
come from? What are their names? [Chaucer's prolixity
typical of childhood.] Neither must it be supposed, in
anticipation of the criticism of later times . . . that he is so
long-winded . . . from the very depth and subtlety of his
art, and from a conviction that this is the only way of making
people see the things you want them to see. For it is not
the only way, nor yet the best way. Indeed, it is the worst
and lowest way of all the ways that do achieve the object. It
is the earliest way, the childish way; and Chaucer employed
it because he knew no other. ...",
supp_p48_a1,Supplement,,p48,1873.,Unknown.,[Article],"in Manchester Examiner and Times, Manchester, March 7, 1873,",[Supports Dr. Furnivall's plea for the Chaucer Society.],
supp_p48_a2,Supplement,,p48,1873.,Unknown.,"Leading Article,","[in] Daily News, London, Nov. 20, 1873, p. 5, cols. 1 and 2.",[A long article on Dr. Furnivall's appeal for subscriptions to the Early English Text and Chaucer Societies.],
supp_p48_a3,Supplement,,p48,1874.,"Bascom, John.","Philosophy of English Literature,","New York, 1874, pp. 28-35 [The Canterbury Tales in their social relations]; 40-42 [Female types in Chaucer's times]; 43, 46, 47, 51-64.",,
supp_p48_a4,Supplement,,p48,1874.,"Bradshaw, Henry.","[in] The Preface to ""The Geste Hystoriale,""","E.E.T. Soc. 1874, p. xi.","There is ample evidence of the popularity of Chaucer in
Scotland in the latter half of the fifteenth century; several
of his smaller poems are only known to us from Scotch copies
of them, and one indeed is among the earliest productions of
the Edinburgh press",
supp_p49_a1,Supplement,,p49,1874.,"Furnivall, F. J.","Notice of Recent Chaucerian Discoveries,","in Athenæum, Jan. 3, p. 23/I.",,[Recent finds by Furnivall in connexion with the Chaucer family.]
